ncaa_id,team,season,jersey,full_name,roster_name,last_name,first_name,yr,pos,feet,inches,gp,gs,goals,fouls,rc,yc,gc,player_ncaa_id,ast,shatt
129,Central Mich.,2021,9,Allaura Bohan,Allaura Bohan,Bohan,Allaura,Sr,B,,,17.0,13.0,1.0,,,,1.0,,1.0,3.0
129,Central Mich.,2021,1,Grace Gagliardi,Grace Gagliardi,Gagliardi,Grace,Sr,M,,,11.0,6.0,,,,1.0,,,,1.0
129,Central Mich.,2021,2,BobbiMarie Parker,BobbiMarie Parker,Parker,BobbiMarie,Jr,F,,,17.0,17.0,3.0,,,1.0,1.0,,,14.0
129,Central Mich.,2021,4,Rachel Ruttenberg,Rachel Ruttenberg,Ruttenberg,Rachel,Jr,B,,,17.0,17.0,3.0,,,,2.0,,3.0,12.0
129,Central Mich.,2021,7,Lauren Buffington,Lauren Buffington,Buffington,Lauren,Jr,M,,,17.0,17.0,2.0,,,1.0,1.0,,1.0,20.0
129,Central Mich.,2021,15,Alice O'Hagan,Alice O'Hagan,O'Hagan,Alice,Jr,M,,,17.0,17.0,2.0,,,,,,2.0,30.0
129,Central Mich.,2021,0,Katie Maxim,Katie Maxim,Maxim,Katie,So,GK,,,16.0,16.0,,,,1.0,,,,
129,Central Mich.,2021,3,Hannah Havrilla,Hannah Havrilla,Havrilla,Hannah,So,M,,,17.0,17.0,1.0,,,,2.0,,2.0,1.0
129,Central Mich.,2021,5,Katie Biglin,Katie Biglin,Biglin,Katie,So,F,,,17.0,16.0,4.0,,,1.0,,,3.0,34.0
129,Central Mich.,2021,25,Ashlyn Norris,Ashlyn Norris,Norris,Ashlyn,So,M,,,6.0,0.0,,,,,1.0,,,
129,Central Mich.,2021,13,Caroline Beairsto,Caroline Beairsto,Beairsto,Caroline,So,M,,,15.0,15.0,,,,,1.0,,,1.0
129,Central Mich.,2021,20,Alli Huddleson,Alli Huddleson,Huddleson,Alli,Sr,B,,,12.0,6.0,,,,1.0,1.0,,,
129,Central Mich.,2021,10,Heather Canavan,Heather Canavan,Canavan,Heather,Fr,F,,,17.0,0.0,,,,,,,,4.0
129,Central Mich.,2021,16,Isabella D'Alessandro,Isabella D'Alessandro,D'Alessandro,Isabella,Fr,M,,,17.0,16.0,,,,,1.0,,,
129,Central Mich.,2021,17,Kaitlyn Bowker,Kaitlyn Bowker,Bowker,Kaitlyn,Fr,F,,,17.0,1.0,3.0,,,,1.0,,1.0,8.0
129,Central Mich.,2021,11,Alice Lamb,Alice Lamb,Lamb,Alice,Fr,M,,,14.0,4.0,,,,1.0,,,,4.0
153,Colgate,2021,8,Ally Yu,Ally Yu,Yu,Ally,Sr,M,,,11.0,9.0,,,,,,,,1.0
153,Colgate,2021,23,Carter Leahy,Carter Leahy,Leahy,Carter,Sr,F,,,14.0,14.0,2.0,,,1.0,1.0,,5.0,15.0
153,Colgate,2021,15,Kali Williams,Kali Williams,Williams,Kali,Sr,M,,,14.0,14.0,,,,1.0,1.0,,7.0,12.0
153,Colgate,2021,3,Nikki Potter,Nikki Potter,Potter,Nikki,Sr,F,,,14.0,2.0,,,,,,,,1.0
153,Colgate,2021,6,Julia Jamesley,Julia Jamesley,Jamesley,Julia,Jr,F,,,14.0,0.0,1.0,,,1.0,1.0,,,5.0
