ncaa_id,team,season,jersey,full_name,roster_name,last_name,first_name,yr,pos,feet,inches,gp,gs,goals,fouls,rc,yc,gc,player_ncaa_id,ast,shatt
193,Duke,2023,21,Paige Bitting,Paige Bitting,Bitting,Paige,So,M,,,23.0,23.0,,,,,,,,2.0
193,Duke,2023,19,Megan Maransky,Megan Maransky,Maransky,Megan,Jr,B,,,23.0,23.0,,,,,2.0,,2.0,
193,Duke,2023,33,Alayna Burns,Alayna Burns,Burns,Alayna,Sr,F,,,19.0,0.0,1.0,,,,,,,2.0
193,Duke,2023,24,Issy Carey,Issy Carey,Carey,Issy,Jr,F,,,21.0,0.0,2.0,,,,1.0,,2.0,14.0
193,Duke,2023,15,Josephine Veen,Josephine Veen,Veen,Josephine,Fr,B,,,23.0,23.0,,,,,1.0,,1.0,
193,Duke,2023,1,Mary Harkins,Mary Harkins,Harkins,Mary,Sr,B,,,23.0,23.0,,,,,,,4.0,2.0
193,Duke,2023,3,Hannah Miller,Hannah Miller,Miller,Hannah,Sr,F,,,23.0,23.0,9.0,,,1.0,7.0,,10.0,59.0
193,Duke,2023,7,Kyle Massey,Kyle Massey,Massey,Kyle,Fr,F,,,9.0,0.0,,,,1.0,,,1.0,1.0
193,Duke,2023,20,Sarah Bonthuis,Sarah Bonthuis,Bonthuis,Sarah,Sr,M,,,19.0,0.0,,,,,,,,6.0
220,Fairfield,2023,19,Pilar Mengotti,Pilar Mengotti,Mengotti,Pilar,So,B,,,18.0,18.0,4.0,,,,,,1.0,30.0
220,Fairfield,2023,11,Madison Milhous,Madison Milhous,Milhous,Madison,So,b,,,18.0,18.0,,,,1.0,1.0,,1.0,1.0
220,Fairfield,2023,1,Alex Senior,Alex Senior,Senior,Alex,So,F,,,18.0,18.0,8.0,,,,,,2.0,38.0
220,Fairfield,2023,27,Carmel Van Dijk,Carmel Van Dijk,Dijk,Carmel,Sr,F,,,18.0,12.0,4.0,,,,1.0,,8.0,14.0
220,Fairfield,2023,26,Kate Fenner,Kate Fenner,Fenner,Kate,Sr,M,,,16.0,4.0,,,,,,,,1.0
220,Fairfield,2023,3,Sammy SAXON,Sammy SAXON,SAXON,Sammy,So,,,,9.0,0.0,,,,,,,,1.0
220,Fairfield,2023,28,Agustina CASTELUCHI,Agustina CASTELUCHI,CASTELUCHI,Agustina,So,M,,,18.0,18.0,4.0,,,1.0,6.0,,3.0,34.0
220,Fairfield,2023,7,Erin MCGINLEY,Erin MCGINLEY,MCGINLEY,Erin,So,,,,17.0,7.0,5.0,,,,3.0,,,14.0
220,Fairfield,2023,5,Rylee LaLoup,Rylee LaLoup,LaLoup,Rylee,So,F,,,12.0,3.0,,,,,2.0,,,1.0
220,Fairfield,2023,17,Konni Hofmann,Konni Hofmann,Hofmann,Konni,So,F,,,2.0,1.0,1.0,,,,,,,1.0
220,Fairfield,2023,9,Dominique Van Der Zee,Dominique Van Der Zee,Zee,Dominique,Fr,F,,,18.0,7.0,5.0,,,,1.0,,4.0,19.0
220,Fairfield,2023,16,Catalina Ness,Catalina Ness,Ness,Catalina,Fr,F,,,18.0,16.0,2.0,,,,2.0,,2.0,18.0
220,Fairfield,2023,24,Courtland Schumacher,Courtland Schumacher,Schumacher,Courtland,Fr,F,,,17.0,0.0,1.0,,,,,,,6.0
220,Fairfield,2023,29,Frances Mirabile,Frances Mirabile,Mirabile,Frances,Sr,M,,,18.0,18.0,1.0,,,,1.0,,6.0,4.0
220,Fairfield,2023,14,Catherine Fitzgerald,Catherine Fitzgerald,Fitzgerald,Catherine,Fr,B,,,18.0,6.0,1.0,,,,,,1.0,2.0
220,Fairfield,2023,25,Lucie Vincent,Lucie Vincent,Vincent,Lucie,Fr,F,,,18.0,18.0,13.0,,,,4.0,,4.0,57.0
220,Fairfield,2023,12,Noor Hellemans,Noor Hellemans,Hellemans,Noor,Fr,M,,,16.0,14.0,,,,1.0,1.0,,3.0,10.0
251,Georgetown,2023,4,Lindsay Devine,Lindsay Devine,Devine,Lindsay,So,M,,,8.0,0.0,,,,,,,,1.0
251,Georgetown,2023,18,Vivienne Trumpbour,Vivienne Trumpbour,Trumpbour,Vivienne,Sr,M,,,18.0,15.0,7.0,,,,,,5.0,19.0
251,Georgetown,2023,11,Emma van der Veen,Emma van der Veen,Veen,Emma,Jr,F,,,15.0,5.0,3.0,,,1.0,3.0,,1.0,17.0
251,Georgetown,2023,2,Sydney Yodh,Sydney Yodh,Yodh,Sydney,So,F,,,18.0,7.0,3.0,,,,1.0,,1.0,7.0
251,Georgetown,2023,9,Julia Hall,Julia Hall,Hall,Julia,So,F,,,10.0,1.0,,,,,1.0,,1.0,
251,Georgetown,2023,1,Elena Leahy,Elena Leahy,Leahy,Elena,Jr,M,,,18.0,13.0,1.0,,,1.0,2.0,,2.0,9.0
251,Georgetown,2023,21,Sophie Towne,Sophie Towne,Towne,Sophie,Jr,B,,,18.0,17.0,5.0,,,,3.0,,5.0,26.0
251,Georgetown,2023,5,Louisa Baxter,Louisa Baxter,Baxter,Louisa,Sr,B,,,18.0,11.0,,,,,1.0,,,
251,Georgetown,2023,8,Kathy Glassmeyer,Kathy Glassmeyer,Glassmeyer,Kathy,Sr,B,,,15.0,15.0,,,,1.0,2.0,,,
251,Georgetown,2023,22,Ellie Johnson,Ellie Johnson,Johnson,Ellie,So,M,,,12.0,1.0,1.0,,,,1.0,,,1.0
251,Georgetown,2023,19,Lily Jamison,Lily Jamison,Jamison,Lily,So,M,,,16.0,2.0,,,,,3.0,,,1.0
251,Georgetown,2023,15,Caroline Suko,Caroline Suko,Suko,Caroline,Fr,,,,18.0,8.0,,,,,,,1.0,
251,Georgetown,2023,17,Darby Campbell,Darby Campbell,Campbell,Darby,Fr,,,,18.0,18.0,2.0,,,,1.0,,2.0,18.0
251,Georgetown,2023,20,Izzy Lee,Izzy Lee,Lee,Izzy,Fr,,,,15.0,12.0,,,,,1.0,,1.0,2.0
251,Georgetown,2023,23,Elena Perez Alejandro,Elena Perez Alejandro,Alejandro,Elena,Fr,,,,18.0,17.0,1.0,,,,1.0,,2.0,7.0
251,Georgetown,2023,27,Anna Gill,Anna Gill,Gill,Anna,Fr,,,,5.0,4.0,,,,,1.0,,,
251,Georgetown,2023,28,Lois Lekawael,Lois Lekawael,Lekawael,Lois,Sr,M,,,17.0,16.0,2.0,,,1.0,3.0,,,28.0
275,Harvard,2023,17,Kate Oliver,Kate Oliver,Oliver,Kate,So,F,,,20.0,18.0,2.0,,,,1.0,,3.0,15.0
275,Harvard,2023,13,Siena Horton,Siena Horton,Horton,Siena,Jr,M,,,20.0,19.0,1.0,,,1.0,3.0,,,4.0
275,Harvard,2023,12,Marie Schaefers,Marie Schaefers,Schaefers,Marie,So,M,,,20.0,19.0,2.0,,,,3.0,,2.0,32.0
275,Harvard,2023,11,Maddie Mullaney,Maddie Mullaney,Mullaney,Maddie,Jr,M,,,11.0,0.0,2.0,,,,,,,3.0
275,Harvard,2023,14,Lucy Leel,Lucy Leel,Leel,Lucy,Jr,F,,,20.0,5.0,4.0,,,,,,5.0,19.0
275,Harvard,2023,8,Bronte-May Brough,Bronte-May Brough,Brough,Bronte-May,So,B,,,17.0,17.0,6.0,,,,1.0,,3.0,46.0
275,Harvard,2023,2,Avery Donahue,Avery Donahue,Donahue,Avery,Sr,M,,,20.0,19.0,3.0,,,,5.0,,4.0,26.0
275,Harvard,2023,10,Emily Guckian,Emily Guckian,Guckian,Emily,Jr,M,,,20.0,20.0,9.0,,,,,,11.0,30.0
275,Harvard,2023,9,Emily Berlinghof,Emily Berlinghof,Berlinghof,Emily,Sr,M,,,19.0,0.0,1.0,,,,,,,10.0
275,Harvard,2023,5,Mazarine Broze,Mazarine Broze,Broze,Mazarine,Sr,B,,,6.0,4.0,1.0,,,,,,1.0,1.0
275,Harvard,2023,19,Isa Gooijer,Isa Gooijer,Gooijer,Isa,Sr,M,,,19.0,18.0,,,,,1.0,,,
275,Harvard,2023,7,Megan Joel,Megan Joel,Joel,Megan,Jr,F,,,15.0,0.0,,,,,1.0,,1.0,1.0
275,Harvard,2023,4,Fiene Oerlemans,Fiene Oerlemans,Oerlemans,Fiene,So,M,,,18.0,0.0,,,,,2.0,,,2.0
275,Harvard,2023,24,Sara Silarszka,Sara Silarszka,Silarszka,Sara,Jr,F,,,12.0,0.0,,,,,,,,5.0
275,Harvard,2023,3,Kitty Chapple,Kitty Chapple,Chapple,Kitty,So,M,,,20.0,20.0,4.0,,,,3.0,,4.0,16.0
275,Harvard,2023,0,Sage Piekarski,Sage Piekarski,Piekarski,Sage,Fr,F,,,20.0,14.0,8.0,,,,3.0,,3.0,19.0
275,Harvard,2023,20,Smilla Klas,Smilla Klas,Klas,Smilla,Fr,M,,,20.0,20.0,,,,1.0,,,3.0,
275,Harvard,2023,6,Laetitia Cartellieri,Laetitia Cartellieri,Cartellieri,Laetitia,Fr,M,,,3.0,0.0,,,,,,,,1.0
275,Harvard,2023,18,Lara Beekhuis,Lara Beekhuis,Beekhuis,Lara,Fr,M,,,20.0,7.0,10.0,,,,1.0,,2.0,23.0
283,Hofstra,2023,7,Pilar Penaloza,Pilar Penaloza,Penaloza,Pilar,So,M,,,15.0,0.0,2.0,,,1.0,,,,6.0
283,Hofstra,2023,6,Simryn Desai,Simryn Desai,Desai,Simryn,Jr,f,,,18.0,18.0,,,,,,,1.0,4.0
283,Hofstra,2023,5,Efremia Geralis,Efremia Geralis,Geralis,Efremia,Jr,M,,,6.0,0.0,,,,,,,,1.0
283,Hofstra,2023,21,Gabriela Espinoza,Gabriela Espinoza,Espinoza,Gabriela,Sr,M,,,18.0,18.0,1.0,,,,,,1.0,1.0
283,Hofstra,2023,8,Jamie Mc Millan,Jamie Mc Millan,Millan,Jamie,So,B,,,18.0,18.0,2.0,,,,1.0,,5.0,25.0
283,Hofstra,2023,16,Riley MacIntosh,Riley MacIntosh,MacIntosh,Riley,So,M,,,15.0,6.0,,,,,,,1.0,1.0
283,Hofstra,2023,3,Logan Oswald,Logan Oswald,Oswald,Logan,So,,,,1.0,0.0,1.0,,,,,,,1.0
283,Hofstra,2023,1,Teresa Karoff,Teresa Karoff,Karoff,Teresa,So,B,,,18.0,18.0,1.0,,,2.0,1.0,,3.0,4.0
283,Hofstra,2023,15,Adrianna Losiak,Adrianna Losiak,Losiak,Adrianna,So,,,,17.0,0.0,,,,,,,1.0,2.0
283,Hofstra,2023,12,Tara McNally,Tara McNally,McNally,Tara,Jr,B,,,18.0,18.0,6.0,,,1.0,3.0,,1.0,37.0
283,Hofstra,2023,2,Lauren Lucas,Lauren Lucas,Lucas,Lauren,So,M,,,14.0,0.0,,,,,1.0,,,2.0
283,Hofstra,2023,10,Cami Valor,Cami Valor,Valor,Cami,Sr,F,,,18.0,16.0,1.0,,,,3.0,,1.0,14.0
283,Hofstra,2023,14,Liv Truong,Liv Truong,Truong,Liv,Sr,B,,,3.0,1.0,,,,,,,,1.0
283,Hofstra,2023,24,Kelly Levengood,Kelly Levengood,Levengood,Kelly,Fr,,,,14.0,0.0,1.0,,,,,,1.0,4.0
283,Hofstra,2023,31,Silvia Vetter,Silvia Vetter,Vetter,Silvia,Fr,F,,,18.0,5.0,5.0,,,,,,,18.0
283,Hofstra,2023,9,Kesia Richardson,Kesia Richardson,Richardson,Kesia,Fr,B,,,18.0,18.0,,,,1.0,1.0,,5.0,3.0
283,Hofstra,2023,19,Heather Canavan,Heather Canavan,Canavan,Heather,Jr,F,,,6.0,0.0,,,,,,,,1.0
283,Hofstra,2023,28,Samantha Spera,Samantha Spera,Spera,Samantha,Sr,M,,,18.0,18.0,4.0,,,2.0,1.0,,2.0,19.0
283,Hofstra,2023,22,Maya Williams,Maya Williams,Williams,Maya,Fr,F,,,18.0,11.0,1.0,,,,1.0,,2.0,3.0
283,Hofstra,2023,26,Jaime Lewis,Jaime Lewis,Lewis,Jaime,Fr,F,,,15.0,15.0,2.0,,,4.0,2.0,,2.0,22.0
283,Hofstra,2023,13,Ella Bonnell,Ella Bonnell,Bonnell,Ella,Fr,,,,8.0,0.0,,,,,,,1.0,
283,Hofstra,2023,20,Kristi Santos,Kristi Santos,Santos,Kristi,Fr,F,,,2.0,0.0,,,,,1.0,,,
285,Holy Cross,2023,11,Kendall Blomquist,Kendall Blomquist,Blomquist,Kendall,So,M,,,17.0,14.0,1.0,,,2.0,,,1.0,8.0
285,Holy Cross,2023,8,Coley Leo,Coley Leo,Leo,Coley,So,F,,,16.0,2.0,1.0,,,,1.0,,,5.0
285,Holy Cross,2023,15,Allie McDonough,Allie McDonough,McDonough,Allie,Sr,F,,,16.0,14.0,6.0,,,3.0,2.0,,4.0,27.0
285,Holy Cross,2023,25,Maddie O'Hare,Maddie O'Hare,O'Hare,Maddie,Jr,F,,,13.0,4.0,,,,,1.0,,1.0,3.0
285,Holy Cross,2023,9,Meggan Fourie,Meggan Fourie,Fourie,Meggan,Jr,F,,,14.0,4.0,4.0,,,,2.0,,,26.0
285,Holy Cross,2023,13,Haley Davis,Haley Davis,Davis,Haley,Sr,M,,,17.0,17.0,3.0,,,,,,1.0,8.0
285,Holy Cross,2023,12,Sarah Potter,Sarah Potter,Potter,Sarah,Sr,F,,,17.0,17.0,9.0,,,,,,5.0,25.0
285,Holy Cross,2023,10,Grace Donahue,Grace Donahue,Donahue,Grace,Jr,M,,,17.0,10.0,,,,,1.0,,1.0,1.0
285,Holy Cross,2023,2,Julia Carrozza,Julia Carrozza,Carrozza,Julia,So,M,,,17.0,17.0,1.0,,,1.0,3.0,,5.0,15.0
285,Holy Cross,2023,14,Katie Guden,Katie Guden,Guden,Katie,Sr,M,,,17.0,17.0,4.0,,,1.0,1.0,,1.0,30.0
285,Holy Cross,2023,5,Izzy van der Spuy,Izzy van der Spuy,Spuy,Izzy,So,M,,,16.0,10.0,1.0,,,,,,,3.0
285,Holy Cross,2023,17,Megan Schienbein,Megan Schienbein,Schienbein,Megan,So,B,,,17.0,14.0,1.0,,,,,,2.0,19.0
285,Holy Cross,2023,21,Marissa MacLean,Marissa MacLean,MacLean,Marissa,Fr,F,,,16.0,14.0,1.0,,,,,,1.0,7.0
285,Holy Cross,2023,6,Maguire Sturgis,Maguire Sturgis,Sturgis,Maguire,Fr,F,,,16.0,14.0,4.0,,,1.0,1.0,,5.0,32.0
285,Holy Cross,2023,3,Saskia Williams,Saskia Williams,Williams,Saskia,Fr,M,,,17.0,2.0,2.0,,,,1.0,,1.0,4.0
306,Indiana,2023,10,Anna Mozeleski,Anna Mozeleski,Mozeleski,Anna,So,M,,,19.0,4.0,1.0,,,,1.0,,,3.0
306,Indiana,2023,20,Amanda Frank,Amanda Frank,Frank,Amanda,Jr,F,,,5.0,0.0,,,,,,,,1.0
306,Indiana,2023,1,Jemima Cookson,Jemima Cookson,Cookson,Jemima,Sr,F,,,19.0,17.0,2.0,1.0,,,2.0,,3.0,19.0
306,Indiana,2023,28,Sofia Garcia Arrebola,Sofia Garcia Arrebola,Arrebola,Sofia,Jr,M,,,19.0,19.0,1.0,,,,,,2.0,17.0
306,Indiana,2023,8,Kylie Dawson,Kylie Dawson,Dawson,Kylie,So,B,,,19.0,18.0,1.0,,,1.0,2.0,,,2.0
306,Indiana,2023,15,Yip van Wonderen,Yip van Wonderen,Wonderen,Yip,Jr,B,,,19.0,18.0,3.0,1.0,,,2.0,,1.0,34.0
306,Indiana,2023,21,Emma Thompson,Emma Thompson,Thompson,Emma,So,B,,,18.0,18.0,1.0,,,2.0,,,,1.0
306,Indiana,2023,25,Maggie Carter,Maggie Carter,Carter,Maggie,Jr,M,,,19.0,18.0,2.0,,,1.0,1.0,,,9.0
306,Indiana,2023,23,Lara Mortz,Lara Mortz,Mortz,Lara,Sr,M,,,14.0,11.0,,,,1.0,1.0,,1.0,8.0
306,Indiana,2023,22,Shannon McNally,Shannon McNally,McNally,Shannon,Jr,GK,,,10.0,7.0,,,,,,,,1.0
306,Indiana,2023,4,Sydney Keld,Sydney Keld,Keld,Sydney,Sr,B,,,19.0,19.0,,,,,,,2.0,12.0
306,Indiana,2023,6,Meghan Dillon,Meghan Dillon,Dillon,Meghan,Sr,F,,,19.0,2.0,2.0,,,,1.0,,1.0,14.0
306,Indiana,2023,18,Meredith Lee,Meredith Lee,Lee,Meredith,Jr,M,,,11.0,1.0,1.0,,,,3.0,,,1.0
306,Indiana,2023,16,Kennedy Reardon,Kennedy Reardon,Reardon,Kennedy,Sr,M,,,19.0,3.0,,,,,,,,1.0
306,Indiana,2023,11,Sarah Charley,Sarah Charley,Charley,Sarah,Sr,F,,,19.0,19.0,5.0,1.0,,1.0,2.0,,6.0,33.0
306,Indiana,2023,13,Maddie Olshemski,Maddie Olshemski,Olshemski,Maddie,Fr,F,,,12.0,1.0,,,,,,,,4.0
306,Indiana,2023,24,Javi Baeza,Javi Baeza,Baeza,Javi,Fr,M,,,8.0,0.0,,,,1.0,,,,
306,Indiana,2023,9,Ava Winner,Ava Winner,Winner,Ava,Fr,F,,,14.0,0.0,1.0,,,,,,,3.0
306,Indiana,2023,27,Theresa Ricci,Theresa Ricci,Ricci,Theresa,Fr,F,,,13.0,0.0,1.0,,,1.0,,,,5.0
306,Indiana,2023,34,Inés Garcia Prado,Inés Garcia Prado,Prado,Inés,Fr,M,,,19.0,19.0,3.0,,,,4.0,,5.0,26.0
312,Iowa,2023,4,Alex Wesneski,Alex Wesneski,Wesneski,Alex,Sr,F,,,19.0,1.0,6.0,,,,1.0,,,20.0
312,Iowa,2023,18,Lieve Schalk,Lieve Schalk,Schalk,Lieve,Jr,M,,,19.0,19.0,1.0,,,,2.0,,10.0,13.0
312,Iowa,2023,19,Ella Wareham,Ella Wareham,Wareham,Ella,Jr,M,,,16.0,7.0,,,,,1.0,,,
312,Iowa,2023,27,Jacey Wittel,Jacey Wittel,Wittel,Jacey,Jr,M,,,19.0,5.0,1.0,,,,3.0,,2.0,3.0
312,Iowa,2023,12,Milly Short,Milly Short,Short,Milly,So,M,,,19.0,19.0,1.0,,,1.0,,,,10.0
312,Iowa,2023,24,Annika Herbine,Annika Herbine,Herbine,Annika,Jr,F,,,19.0,16.0,4.0,,,2.0,3.0,,10.0,14.0
312,Iowa,2023,11,Sammy Freeman,Sammy Freeman,Freeman,Sammy,Sr,M,,,19.0,2.0,,,,,,,,2.0
312,Iowa,2023,25,Hillary Cox,Hillary Cox,Cox,Hillary,Jr,B,,,9.0,0.0,3.0,,,,,,,3.0
312,Iowa,2023,15,Esme Gibson,Esme Gibson,Gibson,Esme,Sr,M,,,19.0,19.0,2.0,,,1.0,1.0,,4.0,12.0
312,Iowa,2023,2,Rachel Herbine,Rachel Herbine,Herbine,Rachel,Fr,F,,,19.0,4.0,2.0,,,,1.0,,,10.0
312,Iowa,2023,5,Lieve van Kessel,Lieve van Kessel,Kessel,Lieve,Fr,M,,,2.0,2.0,1.0,,,1.0,,,,2.0
312,Iowa,2023,6,Tess Reed,Tess Reed,Reed,Tess,Fr,F,,,4.0,0.0,1.0,,,,,,,3.0
312,Iowa,2023,8,Miranda Jackson,Miranda Jackson,Jackson,Miranda,Fr,F,,,19.0,16.0,5.0,,,,4.0,,4.0,39.0
312,Iowa,2023,7,Gia Whalen,Gia Whalen,Whalen,Gia,Fr,M,,,19.0,19.0,,,,1.0,,,2.0,4.0
312,Iowa,2023,14,Lauren DeRose,Lauren DeRose,DeRose,Lauren,Fr,B,,,16.0,10.0,,,,1.0,,,,1.0
312,Iowa,2023,10,Dionne van Aalsum,Dionne van Aalsum,Aalsum,Dionne,Fr,M,,,19.0,19.0,28.0,,,,2.0,,6.0,102.0
312,Iowa,2023,9,Sofie Stribos,Sofie Stribos,Stribos,Sofie,Sr,M,,,19.0,19.0,3.0,,,,,,4.0,19.0
312,Iowa,2023,5,Lieve Kessel,Lieve Kessel,Kessel,Lieve,Fr,m,,,6.0,4.0,1.0,,,,,,,2.0
317,James Madison,2023,17,Cassidy Strittmatter,Cassidy Strittmatter,Strittmatter,Cassidy,Jr,M,,,17.0,16.0,3.0,,,,,,,17.0
317,James Madison,2023,8,Alice Roeper,Alice Roeper,Roeper,Alice,So,M,,,17.0,15.0,5.0,,,,,,1.0,28.0
317,James Madison,2023,28,Skyler Brown,Skyler Brown,Brown,Skyler,So,M,,,17.0,16.0,,,,,3.0,,2.0,4.0
317,James Madison,2023,20,Lauren Satchell,Lauren Satchell,Satchell,Lauren,Sr,F,,,17.0,2.0,3.0,,,,1.0,,3.0,10.0
317,James Madison,2023,14,Charlotte Duthoit,Charlotte Duthoit,Duthoit,Charlotte,So,F,,,8.0,2.0,,,,1.0,,,1.0,5.0
317,James Madison,2023,19,Mia Julian,Mia Julian,Julian,Mia,Sr,F,,,17.0,17.0,8.0,,,1.0,2.0,,8.0,39.0
317,James Madison,2023,22,Lila Harlock,Lila Harlock,Harlock,Lila,So,F,,,10.0,0.0,1.0,,,,,,1.0,3.0
317,James Madison,2023,2,Tori Carawan,Tori Carawan,Carawan,Tori,Sr,F,,,17.0,16.0,10.0,,,1.0,6.0,,4.0,25.0
317,James Madison,2023,12,Sarah Beers,Sarah Beers,Beers,Sarah,Sr,B,,,17.0,16.0,2.0,,,,,,,8.0
317,James Madison,2023,6,Maddie Tierney,Maddie Tierney,Tierney,Maddie,So,M,,,9.0,0.0,,,,,,,,1.0
317,James Madison,2023,16,Samantha Grimes,Samantha Grimes,Grimes,Samantha,Jr,F,,,12.0,0.0,1.0,,,,1.0,,1.0,2.0
317,James Madison,2023,18,Carissa Tambroni,Carissa Tambroni,Tambroni,Carissa,Sr,B,,,17.0,17.0,,,,,,,3.0,
317,James Madison,2023,29,Jola Ollrogge,Jola Ollrogge,Ollrogge,Jola,So,B,,,16.0,6.0,,,,,,,,3.0
317,James Madison,2023,24,Julie Narleski,Julie Narleski,Narleski,Julie,So,F,,,17.0,0.0,1.0,,,,1.0,,,2.0
317,James Madison,2023,26,Emma Donnelly,Emma Donnelly,Donnelly,Emma,Sr,M,,,9.0,1.0,,,,,,,1.0,2.0
317,James Madison,2023,10,Maddy Shale,Maddy Shale,Shale,Maddy,Fr,M,,,17.0,3.0,2.0,,,,,,1.0,9.0
317,James Madison,2023,25,Morgan Merritt,Morgan Merritt,Merritt,Morgan,Sr,M,,,17.0,12.0,3.0,,,,1.0,,1.0,27.0
317,James Madison,2023,9,Azul Covarrubias,Azul Covarrubias,Covarrubias,Azul,Fr,B,,,17.0,12.0,3.0,,,,1.0,,4.0,10.0
317,James Madison,2023,27,Brynna Hill,Brynna Hill,Hill,Brynna,Fr,M,,,17.0,1.0,2.0,,,,1.0,,2.0,7.0
317,James Madison,2023,21,Kiki Postma,Kiki Postma,Postma,Kiki,Fr,B,,,17.0,11.0,,,,1.0,1.0,,1.0,2.0
317,James Madison,2023,1,Ava Drexler-Amey,Ava Drexler-Amey,Drexler-Amey,Ava,Fr,M,,,15.0,7.0,,,,,,,2.0,
331,Kent St.,2023,7,Emma Rolston,Emma Rolston,Rolston,Emma,So,F,,,19.0,16.0,5.0,,,,2.0,,3.0,15.0
331,Kent St.,2023,8,Alex Sacker,Alex Sacker,Sacker,Alex,Sr,B,,,19.0,19.0,3.0,,,1.0,,,3.0,28.0
331,Kent St.,2023,23,Agustina Florio,Agustina Florio,Florio,Agustina,Jr,M,,,19.0,5.0,,,,,2.0,,,10.0
331,Kent St.,2023,14,Jenna McCrudden,Jenna McCrudden,McCrudden,Jenna,Sr,M,,,9.0,9.0,1.0,,,1.0,1.0,,1.0,17.0
331,Kent St.,2023,21,Bella Carpenter,Bella Carpenter,Carpenter,Bella,Jr,M,,,19.0,13.0,,,,2.0,1.0,,4.0,5.0
331,Kent St.,2023,3,Emma Seger,Emma Seger,Seger,Emma,So,F,,,16.0,0.0,1.0,,,,1.0,,1.0,3.0
331,Kent St.,2023,4,Elise Bearance,Elise Bearance,Bearance,Elise,Jr,B,,,9.0,0.0,,,,,1.0,,,
331,Kent St.,2023,28,Maia Sarrabayrouse,Maia Sarrabayrouse,Sarrabayrouse,Maia,So,B,,,19.0,19.0,1.0,,,,1.0,,1.0,9.0
331,Kent St.,2023,24,Emma Yeager,Emma Yeager,Yeager,Emma,So,M,,,15.0,0.0,,,,,,,,1.0
331,Kent St.,2023,18,Naomi Kagna,Naomi Kagna,Kagna,Naomi,So,M,,,2.0,0.0,,,,,,,1.0,
331,Kent St.,2023,17,Pati Strunk,Pati Strunk,Strunk,Pati,So,F,,,19.0,18.0,7.0,,,2.0,1.0,,4.0,38.0
331,Kent St.,2023,11,Katie Wuerstle,Katie Wuerstle,Wuerstle,Katie,Sr,F,,,19.0,11.0,3.0,,,,1.0,,2.0,14.0
331,Kent St.,2023,10,Iris Bekker,Iris Bekker,Bekker,Iris,So,B,,,19.0,19.0,3.0,,,,1.0,,1.0,8.0
331,Kent St.,2023,2,Madison Leety,Madison Leety,Leety,Madison,Jr,F,,,19.0,11.0,,,,,1.0,,1.0,10.0
331,Kent St.,2023,5,Victoria Tinghitella,Victoria Tinghitella,Tinghitella,Victoria,Sr,M,,,19.0,12.0,,,,1.0,2.0,,3.0,2.0
331,Kent St.,2023,6,Marybritt Duwel,Marybritt Duwel,Duwel,Marybritt,Fr,F,,,19.0,0.0,4.0,,,,,,1.0,21.0
331,Kent St.,2023,25,Eva Usoz,Eva Usoz,Usoz,Eva,Fr,M,,,19.0,19.0,9.0,,,,6.0,,4.0,29.0
361,LIU,2023,9,Gracie Schiavo,Gracie Schiavo,Schiavo,Gracie,Jr,B,,,8.0,0.0,,,,,,,,1.0
361,LIU,2023,28,Morena Melvin,Morena Melvin,Melvin,Morena,Jr,M,,,15.0,5.0,,,,1.0,1.0,,2.0,1.0
361,LIU,2023,7,Emilce Paez,Emilce Paez,Paez,Emilce,Sr,F,,,15.0,15.0,2.0,,,,4.0,,2.0,13.0
361,LIU,2023,5,Nika Reichert,Nika Reichert,Reichert,Nika,Sr,M,,,15.0,4.0,,,,,,,1.0,7.0
361,LIU,2023,12,Victoria Nazar,Victoria Nazar,Nazar,Victoria,So,B,,,15.0,15.0,,,,1.0,,,,1.0
361,LIU,2023,14,Malena Silvani,Malena Silvani,Silvani,Malena,Sr,M,,,14.0,14.0,,,,,1.0,,1.0,11.0
361,LIU,2023,27,Paula Palacio,Paula Palacio,Palacio,Paula,Sr,M,,,15.0,14.0,,,,,,,,3.0
361,LIU,2023,20,Micaela Skibski,Micaela Skibski,Skibski,Micaela,Sr,B,,,10.0,8.0,2.0,,,,,,,3.0
361,LIU,2023,8,Kennedy Wainwright,Kennedy Wainwright,Wainwright,Kennedy,Sr,F,,,15.0,14.0,,,,,,,,3.0
361,LIU,2023,23,Juana Laskowski,Juana Laskowski,Laskowski,Juana,Fr,F,,,15.0,15.0,3.0,,,,2.0,,,27.0
361,LIU,2023,29,Saarah Olton,Saarah Olton,Olton,Saarah,Sr,M,,,15.0,15.0,3.0,,,,,,,16.0
361,LIU,2023,1,Alexis Ruiz,Alexis Ruiz,Ruiz,Alexis,Sr,M,,,15.0,14.0,1.0,,,,2.0,,1.0,5.0
361,LIU,2023,6,Kiki Bruning,Kiki Bruning,Bruning,Kiki,Fr,F,,,15.0,15.0,3.0,,,,1.0,,1.0,28.0
361,LIU,2023,4,GiGi Ranoldo,GiGi Ranoldo,Ranoldo,GiGi,Fr,M,,,15.0,1.0,,,,,,,1.0,3.0
340,La Salle,2023,19,Cat McFadden,Cat McFadden,McFadden,Cat,Sr,M,,,17.0,1.0,1.0,,,1.0,,,1.0,4.0
340,La Salle,2023,22,Shea Burns,Shea Burns,Burns,Shea,So,B,,,10.0,0.0,,,,,,,,2.0
340,La Salle,2023,7,Sol Espona,Sol Espona,Espona,Sol,Sr,F,,,19.0,16.0,6.0,,,,1.0,,1.0,24.0
