ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,goals,ast,shatt,sog,fouls,rc,yc,gc,defensive_goals,defensive_ast,defensive_shatt,defensive_sog,defensive_fouls,defensive_rc,defensive_yc,defensive_gc
457,2019-10-12,North Carolina,Syracuse,Away,,3,1.0,3.0,2.0,7.0,7.0,12.0,,1.0,1.0,1.0,,5.0,2.0,12.0,,1.0,1.0
457,2019-10-13,North Carolina,UAlbany,Away,,4,1.0,4.0,3.0,13.0,9.0,29.0,,,,1.0,,12.0,5.0,29.0,,2.0,
457,2019-10-18,North Carolina,Wake Forest,Away,,3,1.0,3.0,3.0,16.0,10.0,,,,,1.0,2.0,5.0,2.0,,,,1.0
457,2019-10-20,North Carolina,Liberty,Home,,3,2.0,3.0,1.0,16.0,11.0,,,,1.0,2.0,,7.0,4.0,,,,2.0
457,2019-10-25,North Carolina,Boston College,Home,,3,2.0,3.0,1.0,13.0,7.0,,,,1.0,2.0,1.0,10.0,5.0,,,,1.0
457,2019-10-27,North Carolina,Old Dominion,Home,,1,0.0,1.0,1.0,11.0,8.0,,,,1.0,,,10.0,6.0,,,,2.0
457,2019-11-03,North Carolina,Saint Joseph's,Home,,3,,3.0,2.0,19.0,13.0,,,,2.0,2.0,1.0,12.0,6.0,,,1.0,1.0
457,2019-11-08,North Carolina,Louisville,Home,,3,1.0,3.0,2.0,14.0,7.0,,,,,1.0,1.0,12.0,8.0,,,,2.0
457,2019-11-10,North Carolina,Boston College,Home,,3,1.0,3.0,2.0,12.0,6.0,,,,1.0,1.0,1.0,5.0,3.0,,,3.0,1.0
457,2019-11-15,North Carolina,Stanford,Home,,4,0.0,4.0,3.0,13.0,11.0,,,,1.0,,,6.0,5.0,,,,
457,2019-11-17,North Carolina,Iowa,Home,,2,1.0,2.0,2.0,2.0,2.0,,,,,1.0,1.0,7.0,3.0,,,,2.0
457,2019-11-22,North Carolina,Boston College,Home,,6,3.0,6.0,7.0,12.0,8.0,,,,,3.0,2.0,6.0,4.0,,,,1.0
457,2019-11-24,North Carolina,Princeton,Home,,6,1.0,6.0,2.0,14.0,11.0,,,,3.0,1.0,1.0,15.0,6.0,,,1.0,1.0
500,2019-08-30,Northeastern,Holy Cross,Away,,3,0.0,3.0,3.0,25.0,17.0,18.0,,,,,,11.0,6.0,20.0,,,
500,2019-09-01,Northeastern,Monmouth,Home,,3,,3.0,3.0,9.0,7.0,,,,2.0,2.0,1.0,22.0,10.0,,,,2.0
500,2019-09-06,Northeastern,Dartmouth,Home,,8,1.0,8.0,6.0,26.0,18.0,,,,1.0,1.0,1.0,4.0,2.0,,,,
500,2019-09-08,Northeastern,Boston U.,Away,,4,5.0,4.0,2.0,16.0,9.0,,,,1.0,5.0,4.0,15.0,9.0,,,,1.0
500,2019-09-15,Northeastern,Boston College,Away,,2,6.0,2.0,2.0,9.0,4.0,,,,,6.0,3.0,22.0,16.0,,,,1.0
500,2019-09-20,Northeastern,Maine,Away,,6,3.0,6.0,4.0,10.0,8.0,20.0,,,1.0,3.0,,7.0,5.0,13.0,,,
500,2019-09-25,Northeastern,Merrimack,Home,,7,0.0,7.0,3.0,30.0,19.0,,,1.0,1.0,,,5.0,4.0,,,,1.0
500,2019-09-27,Northeastern,Fairfield,Away,,6,4.0,6.0,2.0,14.0,12.0,27.0,,,1.0,4.0,4.0,15.0,9.0,21.0,,,
500,2019-09-29,Northeastern,Wake Forest,Away,,1,3.0,1.0,,9.0,4.0,,,,,3.0,3.0,23.0,11.0,,,,2.0
500,2019-10-04,Northeastern,Massachusetts,Away,,0,2.0,,,9.0,3.0,,,,1.0,2.0,,16.0,9.0,,,,
500,2019-10-06,Northeastern,Delaware,Home,,1,5.0,1.0,1.0,10.0,4.0,,,1.0,1.0,5.0,2.0,10.0,9.0,,,,2.0
500,2019-10-11,Northeastern,Towson,Away,,2,1.0,2.0,3.0,18.0,11.0,5.0,,1.0,,1.0,1.0,4.0,2.0,2.0,,,
500,2019-10-20,Northeastern,Bryant,Home,,3,1.0,3.0,,29.0,18.0,,,,,1.0,,3.0,2.0,,,,
500,2019-10-25,Northeastern,James Madison,Away,,3,1.0,3.0,2.0,9.0,7.0,,,,1.0,1.0,1.0,12.0,8.0,,,,1.0
500,2019-10-27,Northeastern,William & Mary,Away,,1,,1.0,2.0,9.0,4.0,,,,1.0,2.0,1.0,32.0,20.0,,,,3.0
500,2019-11-01,Northeastern,Drexel,Home,,2,1.0,2.0,2.0,13.0,7.0,,,,1.0,1.0,1.0,7.0,4.0,,,,1.0
500,2019-11-03,Northeastern,Hofstra,Home,,3,,3.0,1.0,19.0,10.0,,,,1.0,4.0,4.0,10.0,8.0,,,,
500,2019-11-08,Northeastern,William & Mary,Home,,1,0.0,1.0,1.0,5.0,5.0,,,,2.0,,,8.0,4.0,,,,
500,2019-11-10,Northeastern,Delaware,Away,,1,2.0,1.0,1.0,2.0,2.0,,,,1.0,2.0,1.0,15.0,6.0,,,,
509,2019-08-30,Northwestern,Stanford,Away,,4,,3.0,4.0,23.0,18.0,25.0,,,1.0,3.0,5.0,14.0,10.0,22.0,,1.0,2.0
509,2019-08-31,Northwestern,UConn,Home,,1,4.0,1.0,1.0,7.0,5.0,18.0,,,,4.0,5.0,18.0,9.0,21.0,,,3.0
509,2019-09-02,Northwestern,California,Home,,3,0.0,3.0,3.0,18.0,11.0,,,,2.0,,,5.0,3.0,,,,1.0
509,2019-09-06,Northwestern,Duke,Home,,1,,1.0,1.0,2.0,2.0,,,,3.0,2.0,1.0,15.0,8.0,,,,3.0
509,2019-09-08,Northwestern,Boston College,Home,,3,2.0,3.0,1.0,9.0,5.0,,,,,2.0,,17.0,9.0,,,,1.0
509,2019-09-13,Northwestern,UMass Lowell,Home,,7,2.0,7.0,8.0,22.0,16.0,,,,,2.0,2.0,7.0,6.0,,,1.0,1.0
509,2019-09-15,Northwestern,Wake Forest,Away,,2,0.0,2.0,2.0,8.0,6.0,,,1.0,,,,9.0,1.0,,,,
509,2019-09-16,Northwestern,Ball St.,Home,,3,0.0,3.0,,16.0,12.0,,,,2.0,,,,,,,,2.0
509,2019-09-20,Northwestern,Ohio St.,Away,,4,1.0,4.0,4.0,12.0,8.0,,,,1.0,1.0,,5.0,3.0,,,,
509,2019-09-22,Northwestern,Miami (OH),Away,,5,2.0,5.0,3.0,19.0,15.0,,,1.0,4.0,2.0,2.0,10.0,4.0,,,,4.0
509,2019-09-27,Northwestern,Michigan St.,Home,,4,1.0,4.0,2.0,22.0,19.0,,,1.0,2.0,1.0,,10.0,8.0,,,,2.0
509,2019-09-29,Northwestern,Michigan,Home,,1,,,,8.0,1.0,,,,1.0,,,8.0,5.0,,,,2.0
509,2019-10-03,Northwestern,Maryland,Home,,1,,1.0,,5.0,3.0,,,1.0,,2.0,,20.0,11.0,,,1.0,2.0
509,2019-10-06,Northwestern,Maine,Home,,3,,3.0,2.0,15.0,11.0,,,,2.0,4.0,2.0,10.0,7.0,,,,2.0
509,2019-10-11,Northwestern,Penn St.,Away,,2,,2.0,,16.0,13.0,,,1.0,2.0,3.0,4.0,20.0,10.0,,,2.0,2.0
509,2019-10-13,Northwestern,Rutgers,Away,,4,1.0,4.0,3.0,14.0,10.0,,,,,1.0,1.0,10.0,5.0,,,1.0,1.0
509,2019-10-20,Northwestern,Kent St.,Home,,5,0.0,5.0,6.0,18.0,12.0,,,,1.0,,,1.0,1.0,,,,1.0
509,2019-10-26,Northwestern,Iowa,Away,,1,2.0,1.0,1.0,2.0,1.0,,,,3.0,2.0,1.0,9.0,5.0,,,,
509,2019-11-01,Northwestern,Indiana,Home,,6,0.0,6.0,6.0,30.0,19.0,,,,1.0,,,6.0,5.0,,,,
509,2019-11-07,Northwestern,Rutgers,Home,,3,1.0,3.0,3.0,13.0,10.0,,,,2.0,1.0,2.0,12.0,5.0,,,,1.0
509,2019-11-09,Northwestern,Iowa,Home,,1,2.0,1.0,2.0,7.0,3.0,,,,,2.0,2.0,12.0,7.0,,,1.0,2.0
509,2019-11-15,Northwestern,Boston College,Home,,1,2.0,1.0,,9.0,5.0,,,,1.0,2.0,2.0,14.0,7.0,,,,
519,2019-08-30,Ohio,Drexel,Home,,4,2.0,4.0,3.0,14.0,9.0,,,,,2.0,2.0,9.0,6.0,,,,
519,2019-08-31,Ohio,Boston U.,Home,,1,4.0,1.0,1.0,4.0,3.0,,,,,4.0,3.0,19.0,13.0,,,1.0,1.0
519,2019-09-06,Ohio,Davidson,Away,,3,0.0,3.0,2.0,18.0,11.0,,,,,,,4.0,1.0,,,,
519,2019-09-13,Ohio,Lock Haven,Home,,4,0.0,4.0,2.0,19.0,12.0,,,,,,,3.0,3.0,,,,1.0
519,2019-09-20,Ohio,App State,Away,,6,5.0,6.0,4.0,23.0,14.0,,,1.0,3.0,5.0,4.0,17.0,13.0,,,,
519,2019-09-22,Ohio,Duke,Away,,0,7.0,,,8.0,3.0,,,,,7.0,6.0,24.0,15.0,,,,1.0
519,2019-09-28,Ohio,Kent St.,Away,,1,5.0,1.0,1.0,10.0,7.0,,,,1.0,5.0,3.0,28.0,13.0,,,,1.0
519,2019-10-05,Ohio,Longwood,Home,,2,1.0,2.0,2.0,13.0,9.0,,,,,1.0,1.0,8.0,4.0,,,,2.0
519,2019-10-06,Ohio,Ohio St.,Home,,1,6.0,1.0,,6.0,2.0,,,,,6.0,7.0,17.0,12.0,,,,
519,2019-10-11,Ohio,Michigan St.,Away,,0,1.0,,,18.0,12.0,,,,,1.0,2.0,8.0,5.0,,,,1.0
519,2019-10-13,Ohio,Central Mich.,Away,,6,1.0,6.0,3.0,18.0,14.0,,,,,1.0,,14.0,11.0,,,,
519,2019-10-18,Ohio,Ball St.,Home,,3,0.0,3.0,2.0,19.0,11.0,,,,,,,3.0,2.0,,,,1.0
519,2019-10-20,Ohio,Indiana,Home,,2,,2.0,,19.0,8.0,,,1.0,2.0,1.0,,16.0,9.0,,,2.0,2.0
519,2019-10-25,Ohio,Miami (OH),Home,,1,,1.0,,8.0,7.0,,,,1.0,1.0,1.0,10.0,4.0,,,,
519,2019-10-26,Ohio,UC Davis,Home,,1,2.0,1.0,2.0,15.0,9.0,,,,,2.0,2.0,11.0,7.0,,,,1.0
519,2019-11-07,Ohio,App State,Home,,4,,4.0,3.0,26.0,12.0,,,,,5.0,1.0,12.0,7.0,,,,2.0
518,2019-08-30,Ohio St.,Massachusetts,Home,,7,0.0,7.0,4.0,19.0,16.0,,,,,,,6.0,3.0,,,,
518,2019-09-02,Ohio St.,Boston U.,Home,,3,2.0,3.0,1.0,21.0,15.0,,,,2.0,2.0,1.0,7.0,3.0,,,,1.0
518,2019-09-06,Ohio St.,James Madison,Away,,3,0.0,3.0,,7.0,6.0,,,,,,,7.0,4.0,,,,2.0
518,2019-09-08,Ohio St.,Virginia,Away,,1,2.0,1.0,1.0,11.0,7.0,,,,,2.0,2.0,31.0,18.0,,,,1.0
518,2019-09-13,Ohio St.,Central Mich.,Home,,11,0.0,11.0,11.0,29.0,20.0,15.0,,,,,,4.0,,18.0,,,
518,2019-09-15,Ohio St.,Louisville,Home,,1,2.0,1.0,,6.0,4.0,,,,1.0,2.0,3.0,10.0,5.0,,,,
518,2019-09-20,Ohio St.,Northwestern,Home,,1,4.0,1.0,,5.0,3.0,,,,,4.0,4.0,12.0,8.0,,,,1.0
518,2019-09-27,Ohio St.,Iowa,Away,,1,2.0,1.0,1.0,5.0,3.0,,,,2.0,2.0,1.0,15.0,4.0,,,,1.0
518,2019-09-29,Ohio St.,Indiana,Away,,6,2.0,6.0,1.0,34.0,19.0,,,1.0,1.0,2.0,2.0,5.0,4.0,,,,
518,2019-10-06,Ohio St.,Ohio,Away,,6,1.0,6.0,7.0,17.0,12.0,,,,,1.0,,6.0,2.0,,,,
518,2019-10-11,Ohio St.,Michigan,Home,,1,,1.0,,4.0,3.0,,,3.0,2.0,2.0,3.0,24.0,15.0,,,,1.0
518,2019-10-13,Ohio St.,Stanford,Home,,1,3.0,1.0,,12.0,6.0,,,,1.0,3.0,6.0,13.0,6.0,,,,
518,2019-10-18,Ohio St.,Rutgers,Home,,0,1.0,,,13.0,5.0,,,,,1.0,1.0,8.0,3.0,,,,2.0
518,2019-10-20,Ohio St.,Maryland,Home,,3,6.0,3.0,1.0,9.0,7.0,,,,2.0,6.0,4.0,16.0,10.0,,,,3.0
518,2019-10-25,Ohio St.,Penn St.,Away,,2,1.0,2.0,2.0,5.0,4.0,,,,,1.0,1.0,15.0,7.0,,,,
518,2019-10-27,Ohio St.,Kent St.,Away,,4,0.0,4.0,2.0,18.0,11.0,,,,1.0,,,6.0,4.0,,,,
518,2019-11-02,Ohio St.,Michigan St.,Away,,3,0.0,3.0,3.0,16.0,11.0,,,,1.0,,,9.0,4.0,,,1.0,1.0
518,2019-11-07,Ohio St.,Iowa,Home,,1,4.0,1.0,,5.0,2.0,,,,1.0,4.0,5.0,15.0,8.0,,,,2.0
523,2019-08-30,Old Dominion,Virginia,Home,,0,3.0,,,2.0,1.0,,,,2.0,3.0,2.0,5.0,5.0,,,,2.0
523,2019-09-08,Old Dominion,American,Home,,1,,,,14.0,5.0,,,,,,,6.0,2.0,,,,1.0
523,2019-09-10,Old Dominion,William & Mary,Home,,3,1.0,3.0,5.0,14.0,11.0,,,,1.0,1.0,,10.0,5.0,,,,1.0
523,2019-09-13,Old Dominion,Penn St.,Away,,2,1.0,2.0,2.0,6.0,4.0,,,1.0,1.0,1.0,1.0,14.0,7.0,,,,1.0
523,2019-09-15,Old Dominion,VCU,Away,,2,0.0,2.0,2.0,8.0,6.0,33.0,,,1.0,,,7.0,3.0,34.0,,,
523,2019-09-20,Old Dominion,Providence,Away,,4,,3.0,2.0,10.0,6.0,,,1.0,1.0,3.0,4.0,13.0,6.0,,,,4.0
523,2019-09-22,Old Dominion,James Madison,Away,,1,3.0,1.0,,8.0,8.0,,,,1.0,3.0,2.0,9.0,6.0,,,,
523,2019-09-27,Old Dominion,UConn,Away,,2,6.0,2.0,3.0,9.0,8.0,,,,,6.0,7.0,23.0,17.0,,,,1.0
523,2019-10-04,Old Dominion,Georgetown,Home,,3,0.0,3.0,4.0,26.0,15.0,,,1.0,1.0,,,4.0,2.0,,,,
523,2019-10-06,Old Dominion,Virginia,Away,,2,,2.0,2.0,4.0,3.0,,,1.0,2.0,3.0,3.0,13.0,6.0,,,1.0,1.0
523,2019-10-11,Old Dominion,Liberty,Away,,3,2.0,3.0,2.0,5.0,5.0,,,,,2.0,2.0,16.0,10.0,,,,
523,2019-10-13,Old Dominion,Duke,Away,,0,1.0,,,3.0,2.0,,,,,1.0,,12.0,6.0,,,,2.0
523,2019-10-18,Old Dominion,Temple,Home,,2,1.0,2.0,4.0,15.0,8.0,,,,1.0,1.0,2.0,3.0,2.0,,,,
523,2019-10-25,Old Dominion,Quinnipiac,Home,,4,0.0,4.0,6.0,21.0,14.0,,,,1.0,,,2.0,1.0,,,,
523,2019-10-27,Old Dominion,North Carolina,Away,,0,1.0,,,10.0,6.0,,,,2.0,1.0,1.0,11.0,8.0,,,,1.0
523,2019-11-01,Old Dominion,Villanova,Away,,6,0.0,6.0,6.0,16.0,12.0,32.0,,,1.0,,,2.0,1.0,33.0,,,1.0
523,2019-11-08,Old Dominion,Liberty,Home,,3,1.0,3.0,2.0,11.0,5.0,40.0,,,2.0,1.0,1.0,8.0,4.0,46.0,,,1.0
523,2019-11-10,Old Dominion,UConn,Home,,0,2.0,,,6.0,4.0,54.0,,1.0,2.0,2.0,2.0,12.0,8.0,51.0,,,3.0
540,2019-09-06,Penn,Wake Forest,Home,,0,2.0,,,9.0,4.0,,,,1.0,2.0,2.0,12.0,7.0,,,,1.0
540,2019-09-08,Penn,North Carolina,Away,,0,6.0,,,2.0,1.0,,,1.0,3.0,6.0,6.0,30.0,18.0,,,,3.0
540,2019-09-13,Penn,Monmouth,Away,,2,4.0,2.0,2.0,16.0,5.0,,,,,4.0,3.0,16.0,10.0,,,,2.0
540,2019-09-15,Penn,Villanova,Home,,2,3.0,2.0,3.0,20.0,10.0,,,2.0,1.0,3.0,2.0,13.0,7.0,,,,1.0
540,2019-09-22,Penn,Saint Joseph's,Away,,0,3.0,,,18.0,6.0,,,,,3.0,3.0,9.0,6.0,,,,1.0
540,2019-09-28,Penn,Cornell,Home,,5,2.0,5.0,3.0,18.0,13.0,,,1.0,,2.0,2.0,9.0,6.0,,,2.0,1.0
540,2019-09-29,Penn,Temple,Away,,2,1.0,2.0,2.0,23.0,11.0,,,1.0,1.0,1.0,1.0,8.0,3.0,,,1.0,1.0
540,2019-10-05,Penn,Harvard,Away,,2,6.0,2.0,2.0,11.0,6.0,26.0,,,1.0,6.0,5.0,17.0,10.0,27.0,,,2.0
540,2019-10-06,Penn,Boston U.,Away,,1,0.0,1.0,1.0,7.0,3.0,,,,1.0,,,7.0,2.0,,,,
540,2019-10-12,Penn,Dartmouth,Home,,4,,4.0,4.0,22.0,17.0,,,,,3.0,2.0,9.0,6.0,,,,2.0
540,2019-10-13,Penn,Drexel,Away,,2,,2.0,1.0,17.0,9.0,,,,2.0,1.0,1.0,2.0,1.0,,,,1.0
540,2019-10-18,Penn,Columbia,Away,,5,,5.0,7.0,20.0,13.0,,,1.0,2.0,6.0,5.0,12.0,8.0,,,,2.0
540,2019-10-20,Penn,Delaware,Home,,0,1.0,,,7.0,2.0,,,,1.0,1.0,1.0,14.0,11.0,,,2.0,1.0
540,2019-10-26,Penn,Yale,Home,,4,2.0,4.0,1.0,17.0,11.0,,,,,2.0,1.0,7.0,4.0,,,,1.0
540,2019-10-27,Penn,Lafayette,Home,,0,1.0,,,7.0,4.0,,,2.0,5.0,1.0,1.0,4.0,4.0,,,,3.0
540,2019-11-02,Penn,Brown,Away,,3,2.0,3.0,1.0,18.0,11.0,,,,,2.0,2.0,9.0,7.0,,,,1.0
540,2019-11-09,Penn,Princeton,Home,,1,3.0,1.0,1.0,8.0,4.0,,,,1.0,3.0,2.0,11.0,9.0,,,1.0,2.0
539,2019-08-30,Penn St.,Duke,Away,,1,4.0,1.0,1.0,9.0,3.0,,,1.0,,4.0,1.0,17.0,11.0,,,,
539,2019-09-01,Penn St.,Virginia,Away,,1,2.0,1.0,1.0,13.0,5.0,,,,2.0,2.0,1.0,14.0,8.0,,,,1.0
539,2019-09-08,Penn St.,Delaware,Away,,1,3.0,1.0,,3.0,3.0,,,,2.0,3.0,4.0,15.0,9.0,,,,3.0
539,2019-09-13,Penn St.,Old Dominion,Home,,1,2.0,1.0,1.0,14.0,7.0,,,,1.0,2.0,2.0,6.0,4.0,,,1.0,1.0
539,2019-09-15,Penn St.,Princeton,Away,,1,2.0,1.0,1.0,3.0,3.0,,,,2.0,2.0,,15.0,10.0,,,,1.0
539,2019-09-20,Penn St.,Maryland,Away,,1,3.0,1.0,,14.0,9.0,,,,,3.0,4.0,19.0,11.0,,,,
539,2019-09-26,Penn St.,California,Home,,3,,3.0,2.0,17.0,12.0,,,,1.0,4.0,4.0,12.0,9.0,,,,
539,2019-09-29,Penn St.,Villanova,Home,,8,2.0,8.0,7.0,26.0,18.0,,,,2.0,2.0,2.0,10.0,7.0,,,,1.0
539,2019-10-04,Penn St.,Indiana,Away,,3,1.0,3.0,3.0,22.0,15.0,1.0,,,,1.0,1.0,5.0,2.0,1.0,,,2.0
539,2019-10-06,Penn St.,Louisville,Away,,0,3.0,,,10.0,6.0,,,,1.0,3.0,2.0,15.0,8.0,,,,1.0
539,2019-10-11,Penn St.,Northwestern,Home,,3,,3.0,4.0,20.0,10.0,,,2.0,2.0,2.0,,16.0,13.0,,,1.0,2.0
539,2019-10-13,Penn St.,Iowa,Home,,1,4.0,1.0,1.0,6.0,2.0,,,2.0,1.0,4.0,4.0,11.0,9.0,,,1.0,1.0
539,2019-10-18,Penn St.,Michigan St.,Away,,3,1.0,3.0,1.0,17.0,11.0,,,,1.0,1.0,,14.0,9.0,,,,
539,2019-10-20,Penn St.,Michigan,Away,,1,3.0,1.0,2.0,3.0,2.0,,,1.0,1.0,3.0,5.0,13.0,6.0,,,,1.0
539,2019-10-25,Penn St.,Ohio St.,Home,,1,2.0,1.0,1.0,15.0,7.0,,,,,2.0,2.0,5.0,4.0,,,,
539,2019-10-30,Penn St.,Bucknell,Away,,3,0.0,3.0,1.0,17.0,9.0,,,,,,,1.0,1.0,,,1.0,
539,2019-11-03,Penn St.,Rutgers,Home,,2,1.0,2.0,1.0,6.0,4.0,,,,1.0,1.0,,11.0,6.0,,,,1.0
539,2019-11-07,Penn St.,Michigan,Home,,2,1.0,2.0,2.0,4.0,3.0,,,,2.0,1.0,,9.0,9.0,,,,1.0
539,2019-11-08,Penn St.,Maryland,Home,,1,0.0,1.0,1.0,7.0,5.0,,,,1.0,,,15.0,9.0,,,,1.0
539,2019-11-10,Penn St.,Iowa,Home,,0,,,,6.0,5.0,,,1.0,2.0,1.0,1.0,5.0,3.0,,,,3.0
554,2019-09-06,Princeton,North Carolina,Away,,3,4.0,3.0,2.0,16.0,7.0,,,,1.0,4.0,2.0,16.0,7.0,,,,
554,2019-09-08,Princeton,Wake Forest,Home,,2,,2.0,3.0,18.0,8.0,,,,2.0,1.0,1.0,8.0,5.0,,,,3.0
554,2019-09-13,Princeton,UAlbany,Home,,4,3.0,4.0,7.0,15.0,6.0,,,,2.0,3.0,3.0,10.0,9.0,,,,2.0
554,2019-09-15,Princeton,Penn St.,Home,,2,1.0,2.0,,15.0,10.0,,,,1.0,1.0,1.0,3.0,3.0,,,,2.0
554,2019-09-20,Princeton,Rutgers,Home,,1,2.0,1.0,2.0,10.0,6.0,,,1.0,1.0,2.0,2.0,4.0,3.0,,,,1.0
554,2019-09-22,Princeton,UConn,Home,,1,,1.0,1.0,11.0,9.0,,,,2.0,2.0,2.0,15.0,9.0,,,1.0,3.0
554,2019-09-24,Princeton,Maryland,Away,,3,,3.0,,7.0,5.0,,,,2.0,4.0,3.0,22.0,11.0,,,,1.0
554,2019-09-28,Princeton,Dartmouth,Away,,4,0.0,4.0,5.0,25.0,16.0,,,,,,,4.0,2.0,,,,
554,2019-10-01,Princeton,Delaware,Away,,1,0.0,1.0,,6.0,3.0,,,1.0,3.0,,,3.0,1.0,,,,2.0
554,2019-10-04,Princeton,Yale,Home,,4,,4.0,2.0,38.0,20.0,,,,,3.0,2.0,6.0,6.0,,,,1.0
554,2019-10-06,Princeton,Duke,Away,,5,,5.0,3.0,13.0,7.0,,,,2.0,4.0,2.0,13.0,7.0,,,,2.0
554,2019-10-12,Princeton,Columbia,Home,,8,1.0,8.0,6.0,26.0,17.0,,,,,1.0,1.0,10.0,4.0,,,,1.0
554,2019-10-19,Princeton,Brown,Away,,6,0.0,6.0,4.0,24.0,18.0,,,,,,,7.0,3.0,,,,
554,2019-10-20,Princeton,Boston U.,Away,,3,1.0,3.0,3.0,24.0,17.0,,,,1.0,1.0,,7.0,5.0,,,,2.0
554,2019-10-26,Princeton,Harvard,Away,,3,2.0,3.0,3.0,12.0,8.0,25.0,,,2.0,2.0,2.0,7.0,3.0,27.0,,,1.0
554,2019-11-03,Princeton,Cornell,Home,,3,0.0,3.0,2.0,26.0,14.0,,,,2.0,,,5.0,3.0,,,,1.0
554,2019-11-09,Princeton,Penn,Away,,3,1.0,3.0,2.0,11.0,9.0,,,1.0,2.0,1.0,1.0,8.0,4.0,,,,1.0
554,2019-11-15,Princeton,Syracuse,Home,,5,1.0,5.0,3.0,12.0,10.0,,,1.0,2.0,1.0,1.0,7.0,6.0,,,,1.0
554,2019-11-17,Princeton,UConn,Away,,2,0.0,2.0,,10.0,9.0,,,1.0,1.0,,,8.0,5.0,,,,1.0
554,2019-11-22,Princeton,Virginia,Home,,2,1.0,2.0,1.0,11.0,6.0,,,1.0,1.0,1.0,2.0,13.0,5.0,,,2.0,2.0
554,2019-11-24,Princeton,North Carolina,Home,,1,6.0,1.0,1.0,15.0,6.0,,,1.0,1.0,6.0,2.0,14.0,11.0,,,,3.0
556,2019-08-30,Providence,Boston College,Home,,1,2.0,1.0,,9.0,4.0,,,,1.0,2.0,3.0,10.0,7.0,,,,
556,2019-09-01,Providence,Maine,Away,,5,,5.0,2.0,23.0,10.0,41.0,,,2.0,4.0,4.0,19.0,11.0,50.0,,,1.0
556,2019-09-06,Providence,Bryant,Home,,2,0.0,2.0,2.0,14.0,7.0,,,,,,,4.0,3.0,,,,
556,2019-09-08,Providence,Brown,Home,,3,0.0,3.0,2.0,13.0,10.0,,,,1.0,,,9.0,6.0,,,,1.0
556,2019-09-13,Providence,Lafayette,Away,,1,,,,12.0,6.0,39.0,,,2.0,,,11.0,6.0,56.0,,,1.0
556,2019-09-20,Providence,Old Dominion,Home,,3,,3.0,4.0,13.0,6.0,,,,4.0,3.0,2.0,10.0,6.0,,,1.0,1.0
556,2019-09-22,Providence,Fairfield,Away,,1,2.0,1.0,2.0,21.0,9.0,22.0,,,1.0,2.0,1.0,8.0,4.0,29.0,,,1.0
556,2019-09-27,Providence,Temple,Home,,1,0.0,1.0,1.0,6.0,3.0,,,,1.0,,,3.0,2.0,,,1.0,1.0
556,2019-09-29,Providence,Louisville,Home,,0,2.0,,,2.0,,,,,,2.0,3.0,9.0,6.0,,,,2.0
556,2019-10-04,Providence,Villanova,Away,,3,1.0,3.0,1.0,19.0,12.0,32.0,,,1.0,1.0,1.0,6.0,1.0,23.0,,,1.0
556,2019-10-06,Providence,Dartmouth,Home,,5,1.0,5.0,4.0,24.0,17.0,,,,,1.0,1.0,10.0,5.0,,,,1.0
556,2019-10-11,Providence,UConn,Away,,0,3.0,,,13.0,8.0,,,,,3.0,,19.0,9.0,,,,1.0
556,2019-10-13,Providence,New Hampshire,Home,,4,1.0,4.0,1.0,14.0,11.0,,,,1.0,1.0,,9.0,6.0,,,,1.0
556,2019-10-18,Providence,Quinnipiac,Home,,3,,2.0,1.0,11.0,7.0,,,1.0,2.0,2.0,,9.0,4.0,,,2.0,1.0
556,2019-10-20,Providence,Merrimack,Home,,5,1.0,5.0,3.0,32.0,21.0,,,,,1.0,1.0,5.0,2.0,,,,
556,2019-10-25,Providence,Georgetown,Home,,2,0.0,2.0,1.0,12.0,7.0,,,,1.0,,,7.0,5.0,,,,
556,2019-10-27,Providence,Rider,Home,,1,0.0,1.0,1.0,6.0,6.0,,,,,,,8.0,3.0,,,,2.0
556,2019-11-01,Providence,Liberty,Away,,0,2.0,,,12.0,4.0,,,,1.0,2.0,1.0,18.0,9.0,,,,
556,2019-11-08,Providence,UConn,Home,,0,2.0,,,5.0,3.0,47.0,,,1.0,2.0,2.0,20.0,8.0,51.0,,,2.0
562,2019-08-30,Quinnipiac,California,Away,,1,5.0,1.0,1.0,8.0,7.0,,,,,5.0,3.0,29.0,22.0,,,,
562,2019-09-01,Quinnipiac,UC Davis,Away,,0,1.0,,,7.0,4.0,,,,1.0,1.0,1.0,10.0,4.0,,,2.0,1.0
562,2019-09-03,Quinnipiac,Stanford,Away,,1,4.0,1.0,,7.0,5.0,,,,,4.0,6.0,22.0,16.0,,,,
562,2019-09-14,Quinnipiac,Sacred Heart,Home,,2,0.0,2.0,1.0,31.0,16.0,41.0,,1.0,2.0,,,15.0,7.0,29.0,,,2.0
562,2019-09-16,Quinnipiac,Hofstra,Away,,2,3.0,2.0,4.0,16.0,11.0,,,,,3.0,1.0,14.0,9.0,,,,1.0
562,2019-09-20,Quinnipiac,UConn,Home,,0,5.0,,,4.0,3.0,21.0,,1.0,2.0,5.0,4.0,25.0,16.0,30.0,,,1.0
562,2019-09-22,Quinnipiac,Vermont,Home,,1,0.0,1.0,2.0,5.0,3.0,48.0,,,1.0,,,4.0,3.0,45.0,,,
