ncaa_id,date,team,opponent,home_away,result,team_score,opponent_score,goals,ast,shatt,sog,fouls,rc,yc,gc,dsv,defensive_goals,defensive_ast,defensive_shatt,defensive_sog,defensive_fouls,defensive_rc,defensive_yc,defensive_gc,defensive_dsv
52,2024-09-08,Bellarmine,LIU,Home,,0,3.0,,,1.0,,,,,,1.0,3.0,5.0,9.0,8.0,,,,,
52,2024-09-13,Bellarmine,Michigan St.,Home,,2,4.0,2.0,1.0,4.0,4.0,,,,,,4.0,1.0,15.0,8.0,,,,,
52,2024-09-18,Bellarmine,Stanford,Home,,0,4.0,,,2.0,1.0,,,,,,4.0,4.0,14.0,7.0,,,,1.0,
52,2024-09-22,Bellarmine,Miami (OH),Home,,1,6.0,1.0,,2.0,2.0,,,,,,6.0,4.0,19.0,17.0,,,,,
52,2024-09-29,Bellarmine,Davidson,Away,,1,2.0,1.0,1.0,6.0,2.0,,,,1.0,2.0,2.0,2.0,16.0,6.0,,,,,
52,2024-09-30,Bellarmine,App State,Home,,0,3.0,,,,,,,,,,3.0,2.0,28.0,17.0,,,,1.0,
52,2024-10-04,Bellarmine,Central Mich.,Away,,4,3.0,4.0,2.0,8.0,5.0,44.0,,,,,3.0,1.0,16.0,12.0,52.0,,,1.0,
52,2024-10-11,Bellarmine,Ohio,Home,,1,3.0,1.0,,6.0,2.0,,,,,,3.0,1.0,16.0,10.0,,,,,1.0
52,2024-10-13,Bellarmine,Longwood,Home,,1,2.0,1.0,1.0,5.0,2.0,,,,,,2.0,2.0,9.0,4.0,,,,,
52,2024-10-18,Bellarmine,James Madison,Away,,0,6.0,,,3.0,2.0,38.0,,,1.0,,6.0,5.0,24.0,18.0,30.0,,,1.0,
52,2024-10-20,Bellarmine,Towson,Away,,1,2.0,1.0,1.0,6.0,5.0,,,,1.0,,2.0,2.0,23.0,13.0,,,,1.0,
52,2024-10-25,Bellarmine,Kent St.,Away,,2,3.0,2.0,1.0,10.0,6.0,,,,,,3.0,3.0,10.0,6.0,,,,1.0,
52,2024-10-27,Bellarmine,Saint Francis,Away,,2,,2.0,2.0,6.0,4.0,38.0,,,,,1.0,1.0,22.0,14.0,38.0,,,1.0,
52,2024-11-01,Bellarmine,Ball St.,Home,,1,2.0,1.0,,12.0,3.0,,,,3.0,,2.0,1.0,8.0,4.0,,,,,
67,2024-08-30,Boston College,Northeastern,Home,,3,1.0,3.0,4.0,19.0,12.0,,,,1.0,,1.0,1.0,6.0,4.0,,,,,
67,2024-09-01,Boston College,Boston U.,Home,,6,0.0,6.0,7.0,34.0,17.0,,,,1.0,1.0,,,3.0,2.0,,,,,1.0
67,2024-09-06,Boston College,Maryland,Home,,0,2.0,,,9.0,5.0,,,,1.0,,2.0,1.0,11.0,6.0,,,,1.0,
67,2024-09-08,Boston College,Northwestern,Away,,0,1.0,,,5.0,2.0,,,,1.0,,1.0,1.0,15.0,6.0,,,,2.0,
67,2024-09-13,Boston College,Maine,Home,,4,2.0,4.0,5.0,15.0,8.0,,,,,,2.0,,9.0,6.0,,,,1.0,
67,2024-09-15,Boston College,Providence,Away,,3,1.0,3.0,3.0,11.0,7.0,,,,1.0,1.0,1.0,1.0,6.0,4.0,,,,,
67,2024-09-20,Boston College,Wake Forest,Home,,4,1.0,4.0,5.0,13.0,9.0,,,,1.0,,1.0,,5.0,3.0,,,1.0,1.0,
67,2024-09-22,Boston College,New Hampshire,Away,,5,3.0,5.0,4.0,19.0,12.0,,,,1.0,,3.0,1.0,6.0,6.0,,,,,
67,2024-09-28,Boston College,Louisville,Away,,1,0.0,1.0,,12.0,4.0,,,,1.0,,,,9.0,4.0,,,,1.0,
67,2024-10-04,Boston College,Virginia,Home,,3,,3.0,3.0,3.0,3.0,,,1.0,2.0,,2.0,1.0,10.0,6.0,,,1.0,2.0,
67,2024-10-06,Boston College,Massachusetts,Away,,0,1.0,,,13.0,10.0,,,1.0,2.0,,1.0,1.0,6.0,3.0,,,,2.0,
67,2024-10-11,Boston College,California,Home,,4,0.0,4.0,2.0,21.0,13.0,,,,,,,,7.0,5.0,,,,1.0,1.0
67,2024-10-13,Boston College,Stanford,Home,,2,0.0,2.0,3.0,20.0,12.0,,,,1.0,,,,3.0,,,,,,3.0
67,2024-10-20,Boston College,UAlbany,Home,,3,1.0,3.0,2.0,17.0,11.0,,,,2.0,,1.0,1.0,6.0,3.0,,,,,3.0
67,2024-10-25,Boston College,Duke,Away,,0,1.0,,,6.0,2.0,,,,1.0,,1.0,1.0,10.0,5.0,,,,1.0,
67,2024-10-27,Boston College,North Carolina,Away,,0,4.0,,,6.0,5.0,,,1.0,,2.0,4.0,2.0,26.0,18.0,,,,3.0,1.0
67,2024-11-01,Boston College,Syracuse,Away,,1,0.0,1.0,,8.0,6.0,,,,1.0,,,,6.0,3.0,,,,1.0,1.0
67,2024-11-05,Boston College,Stanford,Home,,3,2.0,3.0,5.0,18.0,8.0,,,,1.0,,2.0,2.0,6.0,5.0,,,,,
67,2024-11-06,Boston College,Duke,Home,,2,,1.0,2.0,3.0,1.0,,,2.0,1.0,,1.0,1.0,9.0,6.0,,,1.0,2.0,
67,2024-11-08,Boston College,North Carolina,Home,,1,4.0,1.0,2.0,8.0,3.0,,,,2.0,1.0,4.0,3.0,18.0,9.0,,,,1.0,
67,2024-11-15,Boston College,Princeton,Home,,0,1.0,,,3.0,1.0,,,1.0,1.0,,1.0,2.0,6.0,4.0,,,,,
68,2024-08-30,Boston U.,Providence,Away,,3,0.0,3.0,3.0,10.0,8.0,,,,,,,,10.0,7.0,,,,,
68,2024-09-01,Boston U.,Boston College,Away,,0,6.0,,,3.0,2.0,,,,,1.0,6.0,7.0,34.0,17.0,,,,1.0,1.0
68,2024-09-06,Boston U.,Michigan,Home,,2,5.0,2.0,1.0,4.0,3.0,,,2.0,1.0,,5.0,5.0,21.0,17.0,,,1.0,1.0,1.0
68,2024-09-08,Boston U.,Brown,Away,,3,,2.0,2.0,9.0,8.0,,,2.0,2.0,1.0,2.0,3.0,20.0,7.0,,,2.0,2.0,
68,2024-09-13,Boston U.,Massachusetts,Home,,3,5.0,3.0,4.0,20.0,15.0,,,,,,5.0,4.0,11.0,9.0,,,,,1.0
68,2024-09-15,Boston U.,Maine,Home,,2,1.0,2.0,3.0,9.0,6.0,,,,1.0,,1.0,1.0,13.0,6.0,,,,,
68,2024-09-20,Boston U.,Bucknell,Away,,1,,1.0,,7.0,2.0,,,1.0,1.0,,2.0,2.0,9.0,3.0,,,,2.0,1.0
68,2024-09-28,Boston U.,Lehigh,Home,,3,0.0,3.0,5.0,17.0,12.0,,,,1.0,,,,15.0,7.0,,,,,
68,2024-10-04,Boston U.,Holy Cross,Home,,3,2.0,3.0,3.0,14.0,11.0,,,1.0,,,2.0,1.0,12.0,7.0,,,,1.0,
68,2024-10-06,Boston U.,Harvard,Away,,1,2.0,1.0,,6.0,5.0,24.0,,,1.0,,2.0,1.0,14.0,11.0,31.0,,,1.0,
68,2024-10-11,Boston U.,American,Away,,0,2.0,,,9.0,3.0,,,,2.0,,2.0,1.0,26.0,10.0,,,,1.0,
68,2024-10-13,Boston U.,Northeastern,Home,,2,4.0,2.0,1.0,9.0,7.0,,,,2.0,1.0,4.0,3.0,13.0,10.0,,,,3.0,1.0
68,2024-10-18,Boston U.,Colgate,Home,,3,1.0,3.0,4.0,17.0,12.0,,,,,,1.0,1.0,6.0,3.0,,,,1.0,1.0
68,2024-10-20,Boston U.,New Hampshire,Away,,0,3.0,,,11.0,6.0,,,,,1.0,3.0,2.0,16.0,10.0,,,,2.0,
68,2024-10-25,Boston U.,Lafayette,Away,,0,5.0,,,6.0,5.0,27.0,,,,1.0,5.0,4.0,22.0,18.0,43.0,,,1.0,
68,2024-11-03,Boston U.,Cornell,Home,,1,2.0,1.0,,5.0,3.0,,,,,,2.0,,6.0,4.0,,,,1.0,
68,2024-11-07,Boston U.,American,Away,,0,1.0,,,8.0,4.0,,,,,,1.0,,21.0,6.0,,,,,
80,2024-09-06,Brown,UMass Lowell,Home,,2,3.0,2.0,3.0,28.0,12.0,,,1.0,1.0,,3.0,1.0,16.0,8.0,,,1.0,3.0,
80,2024-09-08,Brown,Boston U.,Home,,2,,2.0,3.0,20.0,7.0,,,2.0,2.0,,2.0,2.0,9.0,8.0,,,2.0,2.0,1.0
80,2024-09-12,Brown,UConn,Home,,0,4.0,,,6.0,2.0,,,,1.0,,4.0,5.0,9.0,5.0,,,1.0,2.0,
80,2024-09-15,Brown,Yale,Away,,2,,2.0,2.0,12.0,5.0,,,,1.0,,1.0,1.0,14.0,7.0,,,1.0,2.0,
80,2024-09-21,Brown,Ohio,Away,,4,1.0,4.0,3.0,24.0,19.0,,,,,,1.0,1.0,4.0,4.0,,,,1.0,1.0
80,2024-09-22,Brown,Ohio St.,Away,,2,5.0,2.0,3.0,11.0,6.0,,,,1.0,2.0,5.0,5.0,24.0,15.0,,,1.0,2.0,
80,2024-09-28,Brown,Harvard,Home,,0,4.0,,,6.0,4.0,,,,1.0,,4.0,4.0,18.0,13.0,,,1.0,3.0,
80,2024-10-04,Brown,Dartmouth,Home,,8,1.0,8.0,6.0,34.0,22.0,,,1.0,2.0,,1.0,,12.0,4.0,,,,1.0,
80,2024-10-06,Brown,Bryant,Away,,5,0.0,5.0,2.0,23.0,17.0,17.0,,,,,,,4.0,4.0,10.0,,1.0,1.0,
80,2024-10-11,Brown,Princeton,Away,,2,4.0,2.0,1.0,15.0,5.0,,,,1.0,,4.0,4.0,11.0,6.0,,,1.0,1.0,1.0
80,2024-10-14,Brown,Quinnipiac,Away,,4,0.0,4.0,3.0,21.0,10.0,25.0,,,1.0,,,,4.0,3.0,37.0,,,1.0,
80,2024-10-18,Brown,Columbia,Home,,2,,1.0,1.0,29.0,14.0,,,,1.0,,1.0,,11.0,5.0,,,1.0,1.0,
80,2024-10-20,Brown,American,Home,,2,1.0,2.0,1.0,25.0,14.0,,,,,,1.0,1.0,3.0,2.0,,,,,
80,2024-10-25,Brown,Cornell,Away,,2,3.0,2.0,2.0,15.0,9.0,,,,2.0,1.0,3.0,5.0,13.0,10.0,,,,,
80,2024-10-27,Brown,Providence,Home,,2,1.0,2.0,1.0,29.0,17.0,,,,1.0,,1.0,2.0,6.0,4.0,,,2.0,1.0,
80,2024-11-02,Brown,Penn,Home,,4,3.0,4.0,4.0,23.0,11.0,,,1.0,2.0,1.0,3.0,3.0,16.0,10.0,,,,2.0,2.0
80,2024-11-08,Brown,Harvard,Away,,0,,,,6.0,4.0,,,,1.0,,1.0,1.0,10.0,5.0,,,1.0,,
81,2024-08-30,Bryant,Fairfield,Home,,2,1.0,2.0,1.0,5.0,3.0,19.0,,,1.0,,1.0,1.0,15.0,7.0,18.0,,,1.0,
81,2024-09-01,Bryant,Providence,Home,,1,2.0,1.0,,2.0,1.0,12.0,,1.0,2.0,,2.0,2.0,9.0,8.0,23.0,,1.0,2.0,
81,2024-09-06,Bryant,La Salle,Home,,0,,,,8.0,6.0,27.0,,,,,1.0,1.0,8.0,6.0,39.0,,,1.0,
81,2024-09-08,Bryant,Sacred Heart,Home,,1,2.0,1.0,1.0,10.0,8.0,21.0,,,1.0,,2.0,1.0,8.0,7.0,31.0,,,3.0,
81,2024-09-17,Bryant,Merrimack,Home,,3,0.0,3.0,4.0,14.0,8.0,24.0,,,,1.0,,,7.0,1.0,26.0,,1.0,,1.0
81,2024-09-20,Bryant,Stonehill,Home,,1,0.0,1.0,2.0,3.0,1.0,28.0,,,1.0,,,,17.0,9.0,21.0,,,,
81,2024-09-22,Bryant,Cornell,Away,,1,4.0,1.0,,10.0,5.0,,,,1.0,,4.0,2.0,24.0,10.0,,,1.0,1.0,
81,2024-09-27,Bryant,New Hampshire,Home,,2,6.0,2.0,2.0,6.0,4.0,27.0,,,1.0,4.0,6.0,3.0,18.0,14.0,29.0,,,,
81,2024-09-29,Bryant,Dartmouth,Away,,2,,2.0,2.0,5.0,4.0,,,2.0,2.0,,3.0,3.0,24.0,14.0,,,,2.0,1.0
81,2024-10-04,Bryant,UMass Lowell,Away,,0,4.0,,,3.0,1.0,,,,1.0,1.0,4.0,4.0,26.0,18.0,,,,2.0,
81,2024-10-06,Bryant,Brown,Home,,0,5.0,,,4.0,4.0,10.0,,1.0,1.0,,5.0,2.0,23.0,17.0,17.0,,,,
81,2024-10-11,Bryant,UAlbany,Away,,0,3.0,,,3.0,3.0,,,,,,3.0,2.0,23.0,13.0,,,,1.0,
81,2024-10-15,Bryant,Queens (NC),Home,,5,2.0,5.0,6.0,18.0,11.0,13.0,,,1.0,,2.0,2.0,7.0,5.0,10.0,,,1.0,
81,2024-10-18,Bryant,Maine,Home,,4,,4.0,6.0,11.0,9.0,33.0,,,,,3.0,3.0,18.0,14.0,34.0,,,1.0,
81,2024-10-20,Bryant,Colgate,Home,,2,4.0,2.0,2.0,13.0,9.0,34.0,,,2.0,1.0,4.0,4.0,12.0,8.0,29.0,,,,1.0
81,2024-10-25,Bryant,Vermont,Away,,0,4.0,,,4.0,3.0,,,,1.0,,4.0,3.0,24.0,13.0,,,,2.0,
81,2024-10-27,Bryant,Holy Cross,Away,,2,3.0,2.0,2.0,7.0,4.0,,,1.0,1.0,,3.0,3.0,20.0,14.0,,,,2.0,
81,2024-11-01,Bryant,UC Davis,Home,,2,5.0,2.0,2.0,13.0,7.0,26.0,,,,,5.0,2.0,14.0,8.0,28.0,,,,
83,2024-08-30,Bucknell,Miami (OH),Away,,1,2.0,1.0,1.0,7.0,3.0,,,,,,2.0,3.0,10.0,7.0,,,,2.0,
83,2024-09-01,Bucknell,Ohio St.,Away,,1,4.0,1.0,1.0,8.0,6.0,,,,,3.0,4.0,3.0,25.0,17.0,,,,1.0,
83,2024-09-06,Bucknell,Delaware,Home,,0,,,,11.0,7.0,,,1.0,2.0,1.0,1.0,1.0,18.0,9.0,,,1.0,1.0,1.0
83,2024-09-08,Bucknell,UMass Lowell,Home,,2,0.0,2.0,2.0,10.0,7.0,,,,2.0,1.0,,,7.0,4.0,,,,1.0,1.0
83,2024-09-13,Bucknell,Wagner,Away,,2,4.0,2.0,1.0,14.0,7.0,,,1.0,2.0,1.0,4.0,5.0,10.0,8.0,,,,,
83,2024-09-15,Bucknell,Columbia,Away,,2,1.0,2.0,1.0,15.0,12.0,18.0,,,,1.0,1.0,,9.0,6.0,22.0,,1.0,1.0,
83,2024-09-20,Bucknell,Boston U.,Home,,2,,2.0,2.0,9.0,3.0,,,,2.0,1.0,1.0,,7.0,2.0,,,1.0,1.0,
83,2024-09-22,Bucknell,Penn St.,Home,,1,,1.0,2.0,12.0,9.0,,,,,,2.0,1.0,12.0,9.0,,,,1.0,1.0
83,2024-09-28,Bucknell,Holy Cross,Away,,5,1.0,5.0,7.0,18.0,15.0,,,1.0,1.0,,1.0,1.0,8.0,6.0,,,,1.0,
83,2024-10-04,Bucknell,Lafayette,Home,,0,2.0,,,9.0,2.0,,,,1.0,,2.0,1.0,16.0,9.0,,,,1.0,
83,2024-10-06,Bucknell,Lock Haven,Home,,6,1.0,6.0,6.0,38.0,26.0,,,,,1.0,1.0,,9.0,5.0,,,,,1.0
83,2024-10-11,Bucknell,Colgate,Away,,4,0.0,4.0,2.0,19.0,14.0,31.0,,,1.0,,,,3.0,2.0,27.0,,,1.0,
83,2024-10-13,Bucknell,Cornell,Away,,3,,3.0,4.0,17.0,10.0,,,1.0,,,2.0,,11.0,7.0,,,3.0,2.0,1.0
83,2024-10-19,Bucknell,Lehigh,Away,,6,2.0,6.0,4.0,16.0,11.0,,,,2.0,,2.0,1.0,4.0,2.0,,,,1.0,
83,2024-10-24,Bucknell,Syracuse,Home,,2,7.0,2.0,2.0,7.0,3.0,,,,1.0,,7.0,8.0,18.0,15.0,,,,,
83,2024-11-02,Bucknell,American,Home,,0,2.0,,,11.0,6.0,,,1.0,3.0,,2.0,2.0,5.0,4.0,,,1.0,1.0,
83,2024-11-07,Bucknell,Lafayette,Home,,1,2.0,1.0,2.0,8.0,4.0,,,,1.0,,2.0,4.0,8.0,7.0,,,,1.0,1.0
107,2024-09-01,California,Michigan St.,Home,,2,,2.0,1.0,20.0,9.0,18.0,,1.0,2.0,2.0,1.0,2.0,10.0,8.0,18.0,,,3.0,
107,2024-09-05,California,Northeastern,Home,,3,2.0,3.0,3.0,16.0,8.0,11.0,,,,,2.0,4.0,9.0,6.0,10.0,,,,
107,2024-09-06,California,Kent St.,Home,,3,1.0,3.0,4.0,11.0,5.0,4.0,,,1.0,3.0,1.0,2.0,7.0,7.0,7.0,,,1.0,
107,2024-09-15,California,UC Davis,Home,,2,0.0,2.0,4.0,15.0,10.0,,,,1.0,,,,2.0,1.0,,,,,
107,2024-09-20,California,Virginia,Away,,3,4.0,3.0,4.0,13.0,6.0,,,,,1.0,4.0,1.0,13.0,11.0,,,,1.0,
107,2024-09-22,California,James Madison,Away,,3,0.0,3.0,3.0,19.0,13.0,42.0,,,1.0,,,,9.0,2.0,54.0,,,2.0,
107,2024-09-29,California,UC Davis,Away,,4,0.0,4.0,3.0,20.0,8.0,,,,3.0,,,,6.0,1.0,,,,1.0,
107,2024-10-04,California,Duke,Home,,0,4.0,,,7.0,2.0,,,,,,4.0,4.0,10.0,6.0,,,,,
107,2024-10-06,California,North Carolina,Home,,1,3.0,1.0,2.0,13.0,4.0,,,,,,3.0,3.0,23.0,9.0,,,,1.0,
107,2024-10-11,California,Boston College,Away,,0,4.0,,,7.0,5.0,,,,1.0,1.0,4.0,2.0,21.0,13.0,,,,,
107,2024-10-13,California,Syracuse,Away,,1,,1.0,1.0,12.0,4.0,,,,1.0,,2.0,4.0,16.0,7.0,,,,1.0,1.0
107,2024-10-18,California,Indiana,Away,,0,2.0,,,10.0,8.0,,,,,2.0,2.0,,18.0,12.0,,,,1.0,
107,2024-10-20,California,Iowa,Away,,1,3.0,1.0,,14.0,10.0,,,,1.0,1.0,3.0,4.0,13.0,8.0,,,,1.0,2.0
107,2024-10-25,California,Louisville,Home,,2,1.0,2.0,2.0,14.0,9.0,,,,,1.0,1.0,1.0,14.0,10.0,,,,,
107,2024-10-27,California,Wake Forest,Home,,2,,2.0,2.0,16.0,4.0,,,,1.0,3.0,3.0,,22.0,10.0,,,,1.0,
107,2024-10-31,California,Stanford,Away,,1,3.0,1.0,,20.0,11.0,,,,1.0,1.0,3.0,1.0,11.0,10.0,,,,1.0,1.0
107,2024-11-05,California,North Carolina,Home,,0,5.0,,,2.0,1.0,,,1.0,3.0,,5.0,6.0,30.0,13.0,,,,,
129,2024-08-30,Central Mich.,Saint Louis,Away,,4,1.0,4.0,3.0,11.0,7.0,,,,,1.0,1.0,1.0,12.0,7.0,,,,,
129,2024-08-31,Central Mich.,Bellarmine,Home,,2,,2.0,1.0,17.0,14.0,,,,1.0,,1.0,1.0,5.0,4.0,,,,,
129,2024-09-04,Central Mich.,Stonehill,Home,,2,4.0,2.0,1.0,7.0,6.0,,,,,,4.0,3.0,16.0,11.0,,,,,
