ncaa_id,team,season,jersey,full_name,roster_name,last_name,first_name,yr,pos,feet,inches,gp,gs,goals,fouls,rc,yc,gc,player_ncaa_id,ast,shatt
27,App State,2019,5,Lindsey Russell,Lindsey Russell,Russell,Lindsey,So,B,,,20.0,16.0,,,,,3.0,,,1.0
27,App State,2019,7,Friederike Stegen,Friederike Stegen,Stegen,Friederike,So,M,,,20.0,19.0,2.0,,,,1.0,,6.0,20.0
27,App State,2019,10,Sydney Lee,Sydney Lee,Lee,Sydney,So,F,,,18.0,,,,,,,,2.0,5.0
27,App State,2019,17,Georgia Kelso,Georgia Kelso,Kelso,Georgia,So,F,,,10.0,1.0,,,,,,,,1.0
27,App State,2019,4,Anna Smarrelli,Anna Smarrelli,Smarrelli,Anna,So,M,,,20.0,15.0,3.0,,,,,,,16.0
27,App State,2019,3,Allison Corey,Allison Corey,Corey,Allison,Fr,M,,,20.0,19.0,,,,,,,,2.0
27,App State,2019,21,Madison Miles,Madison Miles,Miles,Madison,Fr,M,,,20.0,6.0,1.0,,,1.0,,,2.0,9.0
27,App State,2019,16,Pauline Mangold,Pauline Mangold,Mangold,Pauline,Fr,M,,,20.0,18.0,2.0,,,1.0,2.0,,3.0,12.0
27,App State,2019,15,Rachel Fleig,Rachel Fleig,Fleig,Rachel,Fr,F,,,20.0,2.0,4.0,,,,1.0,,1.0,14.0
27,App State,2019,31,Carli Ciocco,Carli Ciocco,Ciocco,Carli,Fr,F,,,18.0,,1.0,,,,1.0,,1.0,7.0
47,Ball St.,2019,11,Caitlyn Grodzicki,Caitlyn Grodzicki,Grodzicki,Caitlyn,Fr,F,,,17.0,,,,,,,,,1.0
47,Ball St.,2019,16,Angel Nkosi,Angel Nkosi,Nkosi,Angel,Fr,M,,,18.0,17.0,2.0,,,1.0,1.0,,,6.0
47,Ball St.,2019,3,Rachel Pereira,Rachel Pereira,Pereira,Rachel,Jr,B,,,18.0,17.0,3.0,,,1.0,2.0,,3.0,27.0
47,Ball St.,2019,14,Haley Jolly,Haley Jolly,Jolly,Haley,Sr,M,,,18.0,,1.0,,,,,,,2.0
47,Ball St.,2019,19,Hannah Bohn,Hannah Bohn,Bohn,Hannah,Sr,M,,,18.0,17.0,,,,1.0,,,,2.0
47,Ball St.,2019,4,Michelle Shampton,Michelle Shampton,Shampton,Michelle,Sr,F,,,18.0,17.0,5.0,,,,,,4.0,16.0
47,Ball St.,2019,23,Audrey Tabor,Audrey Tabor,Tabor,Audrey,Jr,F,,,18.0,17.0,,,,,4.0,,1.0,9.0
47,Ball St.,2019,12,Abby Ferenczy,Abby Ferenczy,Ferenczy,Abby,Jr,F,,,18.0,17.0,1.0,,,,,,2.0,18.0
47,Ball St.,2019,5,Sierra Jefferson,Sierra Jefferson,Jefferson,Sierra,Jr,F,,,18.0,17.0,3.0,,,,,,,15.0
47,Ball St.,2019,7,Jenna McKune,Jenna McKune,McKune,Jenna,Jr,M,,,18.0,17.0,,,,,2.0,,7.0,4.0
47,Ball St.,2019,20,Arantxa Rosainz Caloca,Arantxa Rosainz Caloca,Caloca,Arantxa,Sr,M,,,17.0,,,,,,2.0,,,2.0
47,Ball St.,2019,26,Callie Rumbaugh,Callie Rumbaugh,Rumbaugh,Callie,So,M,,,18.0,,,,,1.0,,,,3.0
47,Ball St.,2019,10,Libby Kraus,Libby Kraus,Kraus,Libby,Fr,M,,,18.0,17.0,,,,,1.0,,,5.0
47,Ball St.,2019,9,Lexi Kansky,Lexi Kansky,Kansky,Lexi,Fr,F,,,7.0,,,,,,,,,2.0
67,Boston College,2019,7,Darcy Clement,Darcy Clement,Clement,Darcy,Fr,,,,23.0,23.0,1.0,,,,,,2.0,2.0
67,Boston College,2019,12,Elizabeth Warner,Elizabeth Warner,Warner,Elizabeth,Jr,F,,,23.0,4.0,5.0,,,1.0,,,3.0,25.0
67,Boston College,2019,14,Brigid Wood,Brigid Wood,Wood,Brigid,Sr,M,,,23.0,23.0,4.0,,,,3.0,,2.0,19.0
67,Boston College,2019,16,Kate Pianko,Kate Pianko,Pianko,Kate,Sr,M,,,22.0,21.0,,,,1.0,2.0,,,
67,Boston College,2019,22,Emily Buttinger,Emily Buttinger,Buttinger,Emily,Sr,M,,,23.0,23.0,,,,,3.0,,2.0,5.0
67,Boston College,2019,4,Jaime Natale,Jaime Natale,Natale,Jaime,Jr,M,,,23.0,23.0,4.0,,,,2.0,,5.0,32.0
67,Boston College,2019,15,Fusine Govaert,Fusine Govaert,Govaert,Fusine,Jr,M,,,23.0,23.0,8.0,,,,,,8.0,68.0
67,Boston College,2019,25,Maddy Dorn,Maddy Dorn,Dorn,Maddy,Jr,M,,,23.0,16.0,,,,,1.0,,,4.0
67,Boston College,2019,5,Sky Caron,Sky Caron,Caron,Sky,So,B,,,23.0,23.0,4.0,,,1.0,,,6.0,27.0
67,Boston College,2019,13,Nell Webber,Nell Webber,Webber,Nell,So,F,,,23.0,7.0,3.0,,,,2.0,,3.0,13.0
67,Boston College,2019,24,Margo Carlin,Margo Carlin,Carlin,Margo,Fr,,,,23.0,21.0,20.0,,,1.0,3.0,,6.0,66.0
67,Boston College,2019,8,Autumn Littlefield,Autumn Littlefield,Littlefield,Autumn,Fr,,,,6.0,2.0,,,,,,,1.0,1.0
67,Boston College,2019,9,Kendall Hanlon,Kendall Hanlon,Hanlon,Kendall,Fr,,,,19.0,,,,,,,,,3.0
67,Boston College,2019,11,C. Huelsen,C. Huelsen,Huelsen,C.,Fr,,,,23.0,21.0,5.0,,,1.0,2.0,,3.0,38.0
68,Boston U.,2019,22,Ellie McIntyre,Ellie McIntyre,McIntyre,Ellie,Fr,F,,,18.0,,4.0,,,,1.0,,1.0,17.0
68,Boston U.,2019,18,Kiley Gallagher,Kiley Gallagher,Gallagher,Kiley,Sr,M,,,18.0,18.0,4.0,,,,5.0,,3.0,28.0
68,Boston U.,2019,11,Ailsa Connolly,Ailsa Connolly,Connolly,Ailsa,Jr,F,,,18.0,18.0,9.0,,,,1.0,,5.0,47.0
68,Boston U.,2019,12,Paige Mautner,Paige Mautner,Mautner,Paige,Jr,M,,,18.0,18.0,,,,,2.0,,4.0,2.0
68,Boston U.,2019,13,Alexis Pettisani,Alexis Pettisani,Pettisani,Alexis,Jr,B,,,18.0,2.0,,,,,1.0,,,
68,Boston U.,2019,5,Miya Denison,Miya Denison,Denison,Miya,Jr,F,,,18.0,4.0,2.0,,,1.0,,,1.0,15.0
68,Boston U.,2019,7,Kathryn Scheerer,Kathryn Scheerer,Scheerer,Kathryn,Jr,B,,,18.0,18.0,,,,,1.0,,4.0,1.0
68,Boston U.,2019,17,Maggie New,Maggie New,New,Maggie,Jr,M,,,18.0,15.0,2.0,,,,5.0,,2.0,17.0
68,Boston U.,2019,19,Shannon Ma,Shannon Ma,Ma,Shannon,Jr,M,,,18.0,17.0,,,,,,,,1.0
68,Boston U.,2019,14,Molly Rottinghaus,Molly Rottinghaus,Rottinghaus,Molly,So,F,,,10.0,,,,,,,,,2.0
68,Boston U.,2019,16,Rebecca Janes,Rebecca Janes,Janes,Rebecca,So,M,,,15.0,9.0,1.0,,,1.0,,,2.0,8.0
68,Boston U.,2019,23,Casey Thompson,Casey Thompson,Thompson,Casey,So,F,,,18.0,16.0,1.0,,,1.0,,,1.0,14.0
68,Boston U.,2019,4,Gianna Pantaleo,Gianna Pantaleo,Pantaleo,Gianna,Fr,M,,,5.0,,,,,1.0,,,,1.0
68,Boston U.,2019,3,Mikayla Crowley,Mikayla Crowley,Crowley,Mikayla,Fr,M,,,16.0,,1.0,,,,1.0,,2.0,3.0
68,Boston U.,2019,2,Jodie Conolly,Jodie Conolly,Conolly,Jodie,Fr,B,,,18.0,18.0,8.0,,,,1.0,,3.0,44.0
68,Boston U.,2019,15,Liz Ryan,Liz Ryan,Ryan,Liz,Jr,F,,,18.0,14.0,3.0,,,,2.0,,1.0,21.0
80,Brown,2019,15,Corinne Condie,Corinne Condie,Condie,Corinne,Sr,F,,,17.0,17.0,2.0,,,,3.0,,5.0,22.0
80,Brown,2019,5,Ali Dunning,Ali Dunning,Dunning,Ali,Sr,M,,,16.0,15.0,,,,,2.0,,3.0,5.0
80,Brown,2019,7,Hannah Leckey,Hannah Leckey,Leckey,Hannah,Sr,M,,,17.0,17.0,4.0,,,,,,2.0,12.0
80,Brown,2019,4,Zoey Miller,Zoey Miller,Miller,Zoey,Sr,F,,,5.0,1.0,,,,,,,,1.0
80,Brown,2019,16,Gina Openshaw,Gina Openshaw,Openshaw,Gina,Sr,F,,,17.0,17.0,4.0,,,,3.0,,,17.0
80,Brown,2019,2,Anya Nayak,Anya Nayak,Nayak,Anya,Jr,F,,,16.0,2.0,1.0,,,1.0,,,1.0,9.0
80,Brown,2019,19,Anna Kaneb,Anna Kaneb,Kaneb,Anna,Jr,B,,,17.0,13.0,,,,,2.0,,,1.0
80,Brown,2019,14,Lexi King,Lexi King,King,Lexi,Jr,M,,,17.0,17.0,3.0,,,,3.0,,1.0,16.0
80,Brown,2019,9,Kelly Raymond,Kelly Raymond,Raymond,Kelly,Jr,B,,,17.0,15.0,,,,,1.0,,3.0,1.0
80,Brown,2019,10,Anagha Nayak,Anagha Nayak,Nayak,Anagha,Jr,F,,,17.0,4.0,1.0,,,,1.0,,,13.0
80,Brown,2019,12,Danielle van Rootselaar,Danielle van Rootselaar,Rootselaar,Danielle,So,M,,,17.0,17.0,8.0,,,2.0,2.0,,5.0,86.0
80,Brown,2019,24,Clare Kennedy,Clare Kennedy,Kennedy,Clare,So,M,,,7.0,,,,,,,,,1.0
80,Brown,2019,13,Emma Rosen,Emma Rosen,Rosen,Emma,So,M,,,16.0,4.0,1.0,,,,,,,5.0
80,Brown,2019,11,Lindsey Ross,Lindsey Ross,Ross,Lindsey,Fr,M,,,16.0,1.0,,,,,,,,2.0
80,Brown,2019,18,Ana Claire Piacentini,Ana Claire Piacentini,Piacentini,Ana,Fr,M,,,17.0,3.0,,,,,,,,4.0
80,Brown,2019,17,Emma Rothkopf,Emma Rothkopf,Rothkopf,Emma,Fr,F,,,17.0,14.0,1.0,,,,,,2.0,11.0
81,Bryant,2019,5,Clare Luttrell,Clare Luttrell,Luttrell,Clare,Sr,F,,,19.0,14.0,,,,,,,2.0,12.0
81,Bryant,2019,4,Freya Ward,Freya Ward,Ward,Freya,Sr,M,,,19.0,18.0,,,,,,,2.0,1.0
81,Bryant,2019,11,Madison Demand,Madison Demand,Demand,Madison,Jr,M,,,18.0,12.0,,,,,2.0,,,6.0
81,Bryant,2019,16,Ally Burdick,Ally Burdick,Burdick,Ally,Jr,F,,,19.0,14.0,3.0,,,,1.0,,,14.0
81,Bryant,2019,26,Kylie Nelson,Kylie Nelson,Nelson,Kylie,Jr,F,,,19.0,15.0,1.0,,,,1.0,,,16.0
81,Bryant,2019,8,Lauren Zimmerman,Lauren Zimmerman,Zimmerman,Lauren,Jr,M,,,15.0,6.0,,,,,,,,2.0
81,Bryant,2019,1,Eva Bazen,Eva Bazen,Bazen,Eva,So,F,,,19.0,17.0,1.0,,,,2.0,,1.0,24.0
81,Bryant,2019,6,Meghan Robinson,Meghan Robinson,Robinson,Meghan,So,M,,,13.0,,1.0,,,,,,,4.0
81,Bryant,2019,9,Grayson Green,Grayson Green,Green,Grayson,Fr,M,,,18.0,,,,,,,,,2.0
81,Bryant,2019,15,Isa Oldekamp,Isa Oldekamp,Oldekamp,Isa,Fr,M,,,19.0,17.0,1.0,,,,,,,21.0
81,Bryant,2019,19,Sydney Swain,Sydney Swain,Swain,Sydney,Fr,M,,,16.0,13.0,,,,,,,,1.0
81,Bryant,2019,12,Taryn Rauff,Taryn Rauff,Rauff,Taryn,Fr,F,,,19.0,18.0,4.0,,,,,,,29.0
81,Bryant,2019,27,Aisling Madden,Aisling Madden,Madden,Aisling,Jr,M,,,19.0,17.0,2.0,,,1.0,3.0,,1.0,41.0
83,Bucknell,2019,23,Leah Fogelsanger,Leah Fogelsanger,Fogelsanger,Leah,Jr,M,,,18.0,18.0,7.0,,,1.0,1.0,,2.0,36.0
83,Bucknell,2019,12,Megan Keeney,Megan Keeney,Keeney,Megan,Jr,M,,,18.0,12.0,2.0,,,,1.0,,4.0,16.0
83,Bucknell,2019,6,Brittany Willwerth,Brittany Willwerth,Willwerth,Brittany,Sr,F,,,18.0,16.0,5.0,,,,3.0,,5.0,28.0
83,Bucknell,2019,11,Chloe Poltonavage,Chloe Poltonavage,Poltonavage,Chloe,Sr,M,,,18.0,18.0,1.0,,,,,,2.0,6.0
83,Bucknell,2019,13,Allie Christopher,Allie Christopher,Christopher,Allie,Sr,M,,,18.0,18.0,5.0,,,,1.0,,3.0,21.0
83,Bucknell,2019,16,Sam Chanzit,Sam Chanzit,Chanzit,Sam,Sr,B,,,18.0,2.0,,,,2.0,3.0,,,3.0
83,Bucknell,2019,25,Marisa Morakis,Marisa Morakis,Morakis,Marisa,Sr,M,,,16.0,14.0,1.0,,,,1.0,,3.0,2.0
83,Bucknell,2019,19,Kaelyn Long,Kaelyn Long,Long,Kaelyn,Jr,B,,,18.0,18.0,4.0,,,,,,4.0,26.0
83,Bucknell,2019,24,Sarah Dimock,Sarah Dimock,Dimock,Sarah,Jr,M,,,17.0,8.0,,,,,1.0,,2.0,7.0
83,Bucknell,2019,28,Erin Zielinski,Erin Zielinski,Zielinski,Erin,So,B,,,18.0,18.0,,,,,,,,1.0
83,Bucknell,2019,8,Emily Doyle,Emily Doyle,Doyle,Emily,So,F,,,13.0,10.0,7.0,,,,1.0,,,13.0
83,Bucknell,2019,5,Payton Kenney,Payton Kenney,Kenney,Payton,So,M,,,11.0,,,,,,,,1.0,
83,Bucknell,2019,10,Mary Kate Stefanowicz,Mary Kate Stefanowicz,Stefanowicz,Mary,So,M,,,11.0,,,,,,,,,2.0
83,Bucknell,2019,18,Noor Kaur,Noor Kaur,Kaur,Noor,Fr,M,,,18.0,,,,,,2.0,,,1.0
83,Bucknell,2019,21,Mackenzie Kile,Mackenzie Kile,Kile,Mackenzie,Fr,F,,,16.0,2.0,1.0,,,,2.0,,5.0,9.0
83,Bucknell,2019,4,Maddie Rehak,Maddie Rehak,Rehak,Maddie,Fr,F,,,17.0,,4.0,,,,3.0,,2.0,15.0
83,Bucknell,2019,7,Kayla Kisthardt,Kayla Kisthardt,Kisthardt,Kayla,Fr,M,,,18.0,10.0,,,,,1.0,,,1.0
107,California,2019,8,Sara Deck,Sara Deck,Deck,Sara,Jr,F,,,19.0,1.0,,,,,,,1.0,1.0
107,California,2019,1,Lindsay Mathison,Lindsay Mathison,Mathison,Lindsay,Sr,M,,,19.0,19.0,7.0,,,,,,3.0,24.0
107,California,2019,10,Femke Delissen,Femke Delissen,Delissen,Femke,Sr,B,,,18.0,18.0,1.0,,,,,,8.0,35.0
107,California,2019,11,Gabi Jimenez,Gabi Jimenez,Jimenez,Gabi,Sr,M,,,17.0,16.0,2.0,,,,,,2.0,27.0
107,California,2019,14,Fionna Jensen,Fionna Jensen,Jensen,Fionna,Sr,M,,,19.0,2.0,1.0,,,,2.0,,,5.0
107,California,2019,26,Megan Rodgers,Megan Rodgers,Rodgers,Megan,Jr,F,,,19.0,19.0,12.0,,,,1.0,,4.0,60.0
107,California,2019,16,Callie Rose Goodman,Callie Rose Goodman,Goodman,Callie,Jr,M,,,11.0,3.0,,,,,1.0,,,
107,California,2019,17,Maddie Cleat,Maddie Cleat,Cleat,Maddie,Jr,M,,,18.0,18.0,6.0,,,,1.0,,4.0,30.0
107,California,2019,2,Yvie Lock,Yvie Lock,Lock,Yvie,Jr,M,,,19.0,19.0,,,,,,,1.0,4.0
107,California,2019,6,Maggie Blundi,Maggie Blundi,Blundi,Maggie,So,M,,,4.0,,,,,,,,,2.0
107,California,2019,15,Makaela Hoang,Makaela Hoang,Hoang,Makaela,So,M,,,17.0,2.0,1.0,,,,1.0,,2.0,5.0
107,California,2019,4,Ryan Poe,Ryan Poe,Poe,Ryan,So,B,,,8.0,,,,,,1.0,,,2.0
107,California,2019,3,Brynn Zorilla,Brynn Zorilla,Zorilla,Brynn,So,M,,,19.0,19.0,4.0,,,,,,6.0,16.0
107,California,2019,21,Monica Arteaga,Monica Arteaga,Arteaga,Monica,Fr,F,,,19.0,1.0,3.0,,,1.0,,,2.0,7.0
107,California,2019,27,Katrina Carter,Katrina Carter,Carter,Katrina,Sr,B,,,17.0,17.0,10.0,,,2.0,2.0,,2.0,25.0
107,California,2019,5,Megan Connors,Megan Connors,Connors,Megan,Fr,B,,,19.0,18.0,2.0,,,,1.0,,,10.0
107,California,2019,7,Marley Meyer,Marley Meyer,Meyer,Marley,Fr,B,,,2.0,,,,,,,,,1.0
107,California,2019,19,Sonya Reynolds,Sonya Reynolds,Reynolds,Sonya,Fr,F,,,6.0,,,,,,,,,2.0
107,California,2019,22,Jane Onners,Jane Onners,Onners,Jane,Fr,B,,,19.0,15.0,,,,,,,1.0,6.0
129,Central Mich.,2019,8,Avery Periard,Avery Periard,Periard,Avery,So,F,,,7.0,,,,,,,,,3.0
129,Central Mich.,2019,20,Alli Huddleson,Alli Huddleson,Huddleson,Alli,Jr,B,,,19.0,19.0,2.0,,,1.0,,,1.0,6.0
129,Central Mich.,2019,10,Callie Quinn,Callie Quinn,Quinn,Callie,Jr,M,,,19.0,18.0,2.0,,,,,,1.0,20.0
129,Central Mich.,2019,17,Anna Riesenberg,Anna Riesenberg,Riesenberg,Anna,So,B,,,19.0,19.0,,,,,2.0,,1.0,2.0
129,Central Mich.,2019,6,Taryn Damm,Taryn Damm,Damm,Taryn,Jr,B,,,18.0,18.0,1.0,,,,,,4.0,12.0
129,Central Mich.,2019,13,Georgina Minta,Georgina Minta,Minta,Georgina,Sr,F,,,19.0,19.0,1.0,,,1.0,2.0,,3.0,14.0
129,Central Mich.,2019,18,Sarah Mesko,Sarah Mesko,Mesko,Sarah,Sr,B,,,15.0,13.0,,,,,2.0,,1.0,3.0
129,Central Mich.,2019,23,Samantha Glapinski,Samantha Glapinski,Glapinski,Samantha,Jr,B,,,17.0,16.0,5.0,,,,2.0,,,14.0
129,Central Mich.,2019,25,Jasmine Banks,Jasmine Banks,Banks,Jasmine,Jr,F,,,10.0,1.0,,,,,,,,4.0
129,Central Mich.,2019,26,Abigail Ebersole,Abigail Ebersole,Ebersole,Abigail,Sr,GK,,,18.0,14.0,,,,,,,,1.0
129,Central Mich.,2019,4,Rachel Ruttenberg,Rachel Ruttenberg,Ruttenberg,Rachel,Fr,B,,,18.0,6.0,1.0,,,,,,,2.0
129,Central Mich.,2019,12,Megan Stockreef,Megan Stockreef,Stockreef,Megan,Fr,M,,,18.0,16.0,,,,,1.0,,,2.0
129,Central Mich.,2019,7,Lauren Buffington,Lauren Buffington,Buffington,Lauren,Fr,M,,,19.0,19.0,,,,,2.0,,,6.0
129,Central Mich.,2019,11,Neve Dibley,Neve Dibley,Dibley,Neve,Fr,M,,,19.0,7.0,2.0,,,,1.0,,2.0,2.0
129,Central Mich.,2019,15,Alice O'Hagan,Alice O'Hagan,O'Hagan,Alice,Fr,M,,,19.0,19.0,6.0,,,1.0,,,2.0,38.0
153,Colgate,2019,23,Carter Leahy,Carter Leahy,Leahy,Carter,So,F,,,14.0,,,,,,,,,8.0
153,Colgate,2019,4,Nicole Salamone,Nicole Salamone,Salamone,Nicole,Sr,M,,,17.0,17.0,3.0,,,,,,2.0,19.0
153,Colgate,2019,9,Iona MacKillop,Iona MacKillop,MacKillop,Iona,Sr,F,,,17.0,4.0,1.0,,,,,,,8.0
153,Colgate,2019,7,Campbell Matheis,Campbell Matheis,Matheis,Campbell,Jr,B,,,17.0,9.0,,,,,,,1.0,
153,Colgate,2019,22,Blair Boyles,Blair Boyles,Boyles,Blair,Jr,F,,,17.0,12.0,1.0,,,,2.0,,1.0,11.0
153,Colgate,2019,24,Meredith Rappaport,Meredith Rappaport,Rappaport,Meredith,Jr,M,,,17.0,15.0,1.0,,,,1.0,,,4.0
153,Colgate,2019,13,Nora Mulroy,Nora Mulroy,Mulroy,Nora,Jr,F,,,16.0,,2.0,,,,1.0,,1.0,10.0
153,Colgate,2019,14,Meghan Minturn,Meghan Minturn,Minturn,Meghan,Jr,M,,,17.0,11.0,3.0,,,,,,1.0,35.0
153,Colgate,2019,5,Katie Anderson,Katie Anderson,Anderson,Katie,Jr,M,,,17.0,17.0,1.0,,,,,,1.0,4.0
153,Colgate,2019,26,Taylor Casamassa,Taylor Casamassa,Casamassa,Taylor,Jr,F,,,14.0,14.0,2.0,,,,,,3.0,35.0
153,Colgate,2019,15,Kali Williams,Kali Williams,Williams,Kali,So,B,,,17.0,15.0,1.0,,,,3.0,,3.0,13.0
153,Colgate,2019,3,Nikki Potter,Nikki Potter,Potter,Nikki,So,F,,,15.0,7.0,1.0,,,,1.0,,,3.0
153,Colgate,2019,20,Rebecca Hance,Rebecca Hance,Hance,Rebecca,Fr,M,,,11.0,,,,,,,,,1.0
153,Colgate,2019,27,Amanda Allen,Amanda Allen,Allen,Amanda,Fr,M,,,12.0,4.0,,,,,1.0,,,1.0
153,Colgate,2019,16,Emily Kness,Emily Kness,Kness,Emily,Fr,M,,,17.0,17.0,1.0,,,,,,,2.0
153,Colgate,2019,25,Mari Kniezewski,Mari Kniezewski,Kniezewski,Mari,Fr,M,,,17.0,11.0,3.0,,,1.0,,,1.0,9.0
158,Columbia,2019,15,Ellie Decker,Ellie Decker,Decker,Ellie,Fr,F,,,5.0,1.0,4.0,,,,,,1.0,11.0
158,Columbia,2019,23,Jennifer Trieschman,Jennifer Trieschman,Trieschman,Jennifer,Sr,M,,,16.0,16.0,6.0,,,1.0,2.0,,3.0,33.0
158,Columbia,2019,16,Maaike Blindenbach,Maaike Blindenbach,Blindenbach,Maaike,Sr,B,,,16.0,16.0,,,,1.0,,,2.0,2.0
158,Columbia,2019,17,Kelly McCarthy,Kelly McCarthy,McCarthy,Kelly,Sr,B,,,16.0,16.0,1.0,,,1.0,1.0,,2.0,4.0
158,Columbia,2019,7,Grace Payne,Grace Payne,Payne,Grace,Jr,M,,,16.0,11.0,,,,1.0,1.0,,,4.0
158,Columbia,2019,11,Helen Sayegh,Helen Sayegh,Sayegh,Helen,Jr,M,,,16.0,11.0,1.0,,,,,,,8.0
158,Columbia,2019,33,Kelsey Farkas,Kelsey Farkas,Farkas,Kelsey,Jr,M,,,16.0,16.0,8.0,,,1.0,4.0,,4.0,18.0
158,Columbia,2019,14,Isabella Collins,Isabella Collins,Collins,Isabella,So,F,,,16.0,3.0,3.0,,,,,,1.0,12.0
158,Columbia,2019,6,Allison Smith,Allison Smith,Smith,Allison,So,M,,,16.0,16.0,8.0,,,,2.0,,3.0,32.0
158,Columbia,2019,1,Brooke Gasser,Brooke Gasser,Gasser,Brooke,So,M,,,16.0,16.0,1.0,,,,,,8.0,39.0
158,Columbia,2019,12,Jaimie McCormick,Jaimie McCormick,McCormick,Jaimie,So,M,,,16.0,16.0,4.0,,,,1.0,,1.0,13.0
158,Columbia,2019,2,Emma Domich,Emma Domich,Domich,Emma,So,M,,,13.0,,1.0,,,,,,,3.0
158,Columbia,2019,8,Emily Maclean,Emily Maclean,Maclean,Emily,So,M,,,10.0,5.0,,,,,,,1.0,2.0
158,Columbia,2019,20,Elizabeth Brissette,Elizabeth Brissette,Brissette,Elizabeth,Fr,M,,,16.0,,,,,,1.0,,,3.0
158,Columbia,2019,19,Sarah Considine,Sarah Considine,Considine,Sarah,Fr,M,,,16.0,,,,,,,,,1.0
158,Columbia,2019,22,Meredith Heaney,Meredith Heaney,Heaney,Meredith,Fr,M,,,11.0,,,,,,1.0,,,2.0
158,Columbia,2019,13,Frederique Fyhr,Frederique Fyhr,Fyhr,Frederique,Fr,M,,,16.0,16.0,,,,,2.0,,,2.0
