ncaa_id,team,season,jersey,full_name,roster_name,last_name,first_name,yr,pos,feet,inches,gp,gs,goals,fouls,rc,yc,gc,player_ncaa_id,ast,pts,shatt,dsv
27,App State,2026,5,Rylie Novak,Rylie Novak,Novak,Rylie,Jr,B,,,2.0,2.0,,,,,,,,0.0,1.0,
27,App State,2026,22,Brynn Shaffer,Brynn Shaffer,Shaffer,Brynn,Sr,F,,,2.0,2.0,,,,,1.0,,,0.0,5.0,
27,App State,2026,7,Sarah Callery,Sarah Callery,Callery,Sarah,Sr,B,,,2.0,2.0,1.0,,,,,,,2.0,1.0,
47,Ball St.,2026,10,Emalene Harter,Emalene Harter,Harter,Emalene,Jr,,,,2.0,2.0,,,,,,,,0.0,1.0,
47,Ball St.,2026,13,Lauren Lewis,Lauren Lewis,Lewis,Lauren,Jr,B,,,2.0,2.0,,,,,,,1.0,1.0,,
47,Ball St.,2026,4,Emily Kate Covert,Emily Kate Covert,Covert,Emily,Jr,,,,2.0,1.0,,,,,,,,0.0,1.0,
47,Ball St.,2026,11,Julia Verratti,Julia Verratti,Verratti,Julia,Sr,,,,2.0,2.0,,,,,1.0,,1.0,1.0,7.0,
47,Ball St.,2026,21,GiGi Ranoldo,GiGi Ranoldo,Ranoldo,GiGi,Jr,M,,,2.0,2.0,1.0,,,,,,,2.0,2.0,
47,Ball St.,2026,7,Ella Miller,Ella Miller,Miller,Ella,Fr,M,,,2.0,0.0,,,,,,,,0.0,1.0,
47,Ball St.,2026,12,Martina Pratt,Martina Pratt,Pratt,Martina,Fr,M,,,2.0,0.0,,,,,,,,0.0,1.0,
47,Ball St.,2026,8,Vivienne Quinn,Vivienne Quinn,Quinn,Vivienne,Fr,M,,,2.0,2.0,,,,,,,,0.0,1.0,
47,Ball St.,2026,23,Isabella Fölster,Isabella Fölster,Fölster,Isabella,So,F,,,2.0,0.0,1.0,,,,,,,2.0,3.0,
52,Bellarmine,2026,12,Mira Alcorn,Mira Alcorn,Alcorn,Mira,So,M,,,2.0,0.0,,,,,,,,0.0,1.0,
52,Bellarmine,2026,5,Anouk Richters,Anouk Richters,Richters,Anouk,Jr,F,,,2.0,2.0,,,,,,,,0.0,3.0,
52,Bellarmine,2026,21,Cami Paris,Cami Paris,Paris,Cami,So,M,,,2.0,2.0,,,,,,,,0.0,2.0,
52,Bellarmine,2026,22,Annie Malloy,Annie Malloy,Malloy,Annie,Jr,B,,,2.0,0.0,,,,,,,,0.0,,1.0
52,Bellarmine,2026,17,Amber Lacy,Amber Lacy,Lacy,Amber,So,M,,,2.0,1.0,,,,,,,,0.0,2.0,
52,Bellarmine,2026,4,Brooke Buchanan,Brooke Buchanan,Buchanan,Brooke,Sr,M,,,2.0,2.0,,,,,,,,0.0,1.0,
52,Bellarmine,2026,8,Luna Tuncay,Luna Tuncay,Tuncay,Luna,Jr,M,,,2.0,1.0,,,,,,,,0.0,2.0,
52,Bellarmine,2026,9,Wende de Witte,Wende de Witte,Witte,Wende,Fr,M,,,2.0,2.0,,,,,1.0,,,0.0,,
52,Bellarmine,2026,15,Amy Stripling,Amy Stripling,Stripling,Amy,So,M,,,2.0,2.0,,,,,,,,0.0,5.0,
67,Boston College,2026,2,Klara Mueffelmann,Klara Mueffelmann,Mueffelmann,Klara,Sr,F,,,2.0,2.0,2.0,,,,,,,4.0,2.0,
67,Boston College,2026,7,Melea Weber,Melea Weber,Weber,Melea,Jr,F,,,2.0,0.0,1.0,,,,,,,2.0,1.0,
67,Boston College,2026,18,Ava Meehan,Ava Meehan,Meehan,Ava,Jr,F,,,2.0,0.0,,,,,1.0,,,0.0,,
67,Boston College,2026,9,Caroline Chisholm,Caroline Chisholm,Chisholm,Caroline,So,F,,,2.0,2.0,1.0,,,,,,1.0,3.0,3.0,
67,Boston College,2026,4,Laila Rosenquest,Laila Rosenquest,Rosenquest,Laila,Sr,M,,,2.0,2.0,,,,,1.0,,1.0,1.0,5.0,
67,Boston College,2026,8,Maisy Ricciardelli,Maisy Ricciardelli,Ricciardelli,Maisy,Jr,F,,,2.0,0.0,,,,,,,,0.0,2.0,
67,Boston College,2026,3,Alexandra De Cain,Alexandra De Cain,Cain,Alexandra,So,M,,,2.0,2.0,2.0,,,,1.0,,,4.0,5.0,
67,Boston College,2026,10,Lilly Pergola,Lilly Pergola,Pergola,Lilly,So,F,,,2.0,0.0,,,,,,,,0.0,1.0,
67,Boston College,2026,6,Madeline Leigh,Madeline Leigh,Leigh,Madeline,Sr,M,,,2.0,2.0,,,,,,,,0.0,2.0,
67,Boston College,2026,16,Madelieve Drion,Madelieve Drion,Drion,Madelieve,Sr,M,,,2.0,2.0,,,,,,,2.0,2.0,2.0,
67,Boston College,2026,12,Ike Jakobsen,Ike Jakobsen,Jakobsen,Ike,Fr,F,,,2.0,2.0,,,,,,,1.0,1.0,3.0,
67,Boston College,2026,17,Lucy Parker,Lucy Parker,Parker,Lucy,Fr,M,,,2.0,1.0,,,,1.0,1.0,,,0.0,1.0,
68,Boston U.,2026,24,Rachel Turer,Rachel Turer,Turer,Rachel,So,B,,,2.0,0.0,,,,,,,,0.0,2.0,2.0
68,Boston U.,2026,22,Alex Purcell,Alex Purcell,Purcell,Alex,Sr,B,,,2.0,2.0,,,,,,,3.0,3.0,3.0,
68,Boston U.,2026,7,Lucy Johnson,Lucy Johnson,Johnson,Lucy,So,F,,,2.0,2.0,4.0,,,,,,,8.0,12.0,
68,Boston U.,2026,6,Nicole Lauro,Nicole Lauro,Lauro,Nicole,Sr,M,,,2.0,2.0,,,,1.0,,,1.0,1.0,2.0,
68,Boston U.,2026,2,Mallory Hudson,Mallory Hudson,Hudson,Mallory,So,M,,,2.0,0.0,,,,,,,,0.0,1.0,
68,Boston U.,2026,16,Bella Cloutier,Bella Cloutier,Cloutier,Bella,Sr,F,,,2.0,0.0,,,,,1.0,,1.0,1.0,,
68,Boston U.,2026,14,Maggie Driscoll,Maggie Driscoll,Driscoll,Maggie,Sr,M,,,2.0,2.0,,,,,,,,0.0,1.0,
68,Boston U.,2026,3,Bella Bergner,Bella Bergner,Bergner,Bella,Sr,M,,,2.0,0.0,2.0,,,,,,,4.0,3.0,
68,Boston U.,2026,8,Tiger Fellner,Tiger Fellner,Fellner,Tiger,Fr,GK,,,2.0,0.0,,,,,,,,0.0,1.0,
68,Boston U.,2026,11,Frederique Van Beijma,Frederique Van Beijma,Beijma,Frederique,Fr,M,,,2.0,0.0,,,,,,,,0.0,1.0,
68,Boston U.,2026,20,Caroline O'Brien,Caroline O'Brien,O'Brien,Caroline,Sr,F,,,2.0,2.0,1.0,,,,,,,2.0,6.0,
68,Boston U.,2026,9,Jenna Park,Jenna Park,Park,Jenna,Fr,M,,,2.0,2.0,1.0,,,,,,1.0,3.0,2.0,
68,Boston U.,2026,1,Maddie Hudson,Maddie Hudson,Hudson,Maddie,Sr,M,,,2.0,2.0,1.0,,,,,,,2.0,3.0,
81,Bryant,2026,12,Elyse Bouchard,Elyse Bouchard,Bouchard,Elyse,So,,,,2.0,2.0,,1.0,,,,,,0.0,,
81,Bryant,2026,9,India Hayes,India Hayes,Hayes,India,Sr,F,,,2.0,0.0,,3.0,,,,,,0.0,,
81,Bryant,2026,15,Emerson Johnson,Emerson Johnson,Johnson,Emerson,So,,,,2.0,2.0,1.0,3.0,,,,,1.0,3.0,1.0,
81,Bryant,2026,27,Gabrielle Dwyer,Gabrielle Dwyer,Dwyer,Gabrielle,Sr,B,,,2.0,0.0,,2.0,,,,,,0.0,,
81,Bryant,2026,10,Maddy DeFilippo,Maddy DeFilippo,DeFilippo,Maddy,So,,,,2.0,2.0,1.0,4.0,,,,,,2.0,4.0,
81,Bryant,2026,24,Alexa Sedicino,Alexa Sedicino,Sedicino,Alexa,Sr,F,,,2.0,2.0,,4.0,,,,,,0.0,,
81,Bryant,2026,20,Callie Caito,Callie Caito,Caito,Callie,Sr,M,,,2.0,2.0,,5.0,,,,,,0.0,4.0,
81,Bryant,2026,18,Liv Martino,Liv Martino,Martino,Liv,Jr,B,,,2.0,0.0,,1.0,,,,,,0.0,,
81,Bryant,2026,3,Elsa Bishop,Elsa Bishop,Bishop,Elsa,So,,,,2.0,2.0,,2.0,,,,,1.0,1.0,,
81,Bryant,2026,25,Claire Joss,Claire Joss,Joss,Claire,Sr,B,,,2.0,2.0,,1.0,,,,,,0.0,1.0,
81,Bryant,2026,11,Ellie Picard,Ellie Picard,Picard,Ellie,So,,,,2.0,2.0,,2.0,,,,,,0.0,,
81,Bryant,2026,5,Jordi Higgins,Jordi Higgins,Higgins,Jordi,Fr,,,,2.0,0.0,,3.0,,,,,,0.0,1.0,
81,Bryant,2026,7,Jasmijn van Leeuwen,Jasmijn van Leeuwen,Leeuwen,Jasmijn,Fr,B,,,2.0,2.0,,1.0,,,,,,0.0,,
81,Bryant,2026,6,Lucy Nissen,Lucy Nissen,Nissen,Lucy,Fr,,,,1.0,0.0,,,,,,,,0.0,1.0,
81,Bryant,2026,13,Valentina Funes,Valentina Funes,Funes,Valentina,Sr,B,,,2.0,2.0,1.0,3.0,,,,,,2.0,9.0,
83,Bucknell,2026,21,Katie Lintz,Katie Lintz,Lintz,Katie,Sr,F,,,2.0,0.0,,,,,,,,0.0,1.0,
83,Bucknell,2026,11,Elodie Nevitt,Elodie Nevitt,Nevitt,Elodie,So,F,,,2.0,0.0,,,,,,,,0.0,1.0,
83,Bucknell,2026,9,Bella Notaro,Bella Notaro,Notaro,Bella,Jr,M,,,2.0,2.0,,,,,,,1.0,1.0,2.0,
83,Bucknell,2026,7,Julia Corropolese,Julia Corropolese,Corropolese,Julia,Sr,B,,,2.0,2.0,1.0,,,,,,,2.0,7.0,
83,Bucknell,2026,1,Ryane Fisahn,Ryane Fisahn,Fisahn,Ryane,Sr,F,,,2.0,2.0,,,,,,,,0.0,5.0,
83,Bucknell,2026,2,Sally Hunter,Sally Hunter,Hunter,Sally,Jr,B,,,2.0,2.0,,,,,,,1.0,1.0,,
83,Bucknell,2026,5,Ameerah Kothari,Ameerah Kothari,Kothari,Ameerah,So,M,,,2.0,2.0,,,,,,,1.0,1.0,2.0,
83,Bucknell,2026,22,Carolyn Schiavo,Carolyn Schiavo,Schiavo,Carolyn,Fr,F,,,2.0,2.0,,,,,1.0,,1.0,1.0,1.0,
83,Bucknell,2026,18,Alexis Schulz,Alexis Schulz,Schulz,Alexis,Fr,M,,,2.0,2.0,1.0,,,,,,,2.0,3.0,
83,Bucknell,2026,10,McKenna Wilson,McKenna Wilson,Wilson,McKenna,Fr,M,,,2.0,1.0,,,,,,,,0.0,2.0,
83,Bucknell,2026,3,Juliana Serafin,Juliana Serafin,Serafin,Juliana,Fr,M,,,2.0,0.0,1.0,,,,,,,2.0,4.0,
83,Bucknell,2026,6,Aubrey DelOrefice,Aubrey DelOrefice,DelOrefice,Aubrey,Fr,M,,,2.0,1.0,,,,,,,,0.0,5.0,
83,Bucknell,2026,14,Luci DiTosto,Luci DiTosto,DiTosto,Luci,Fr,M,,,2.0,0.0,,,,,,,,0.0,1.0,
107,California,2026,15,Anika Miedema,Anika Miedema,Miedema,Anika,So,M,,,2.0,0.0,,,,,,,,0.0,1.0,
107,California,2026,6,Holly Pears,Holly Pears,Pears,Holly,Sr,F,,,2.0,2.0,1.0,,,,,,,2.0,5.0,
107,California,2026,16,Jaiya Labana,Jaiya Labana,Labana,Jaiya,Sr,M,,,2.0,0.0,1.0,,,,,,1.0,3.0,1.0,
107,California,2026,24,Adya Kadam,Adya Kadam,Kadam,Adya,So,M,,,2.0,2.0,,,,,,,,0.0,2.0,
107,California,2026,28,Hannah Ward,Hannah Ward,Ward,Hannah,Jr,F,,,2.0,0.0,,,,1.0,,,,0.0,,
107,California,2026,4,Liz Klompmaker,Liz Klompmaker,Klompmaker,Liz,Jr,F,,,2.0,1.0,3.0,,,,,,3.0,9.0,10.0,
107,California,2026,7,Josefina Moyano,Josefina Moyano,Moyano,Josefina,So,M,,,2.0,0.0,1.0,,,,,,3.0,5.0,6.0,
107,California,2026,11,Agustina Daud,Agustina Daud,Daud,Agustina,So,M,,,2.0,2.0,1.0,,,,,,,2.0,2.0,
107,California,2026,2,Samantha Reder,Samantha Reder,Reder,Samantha,So,M,,,2.0,0.0,,,,,,,,0.0,1.0,
107,California,2026,19,Mia DiGiulio,Mia DiGiulio,DiGiulio,Mia,Jr,M,,,2.0,2.0,,,,,1.0,,,0.0,1.0,
107,California,2026,13,Flore Uges,Flore Uges,Uges,Flore,Fr,,,,2.0,2.0,,,,,,,,0.0,3.0,
107,California,2026,10,Laura Becker,Laura Becker,Becker,Laura,Fr,,,,2.0,0.0,1.0,,,,,,1.0,3.0,1.0,
107,California,2026,3,Cato Arlman,Cato Arlman,Arlman,Cato,Fr,,,,2.0,1.0,,,,,1.0,,,0.0,2.0,
107,California,2026,23,Maria Scocco,Maria Scocco,Scocco,Maria,Fr,,,,2.0,1.0,,,,,1.0,,1.0,1.0,2.0,
129,Central Mich.,2026,14,Mora Rulli,Mora Rulli,Rulli,Mora,So,M,,,2.0,2.0,,,,,1.0,,,0.0,,
129,Central Mich.,2026,2,Brianna Eckenroth,Brianna Eckenroth,Eckenroth,Brianna,So,,,,2.0,2.0,,,,,,,,0.0,1.0,
129,Central Mich.,2026,12,Teah Savignano,Teah Savignano,Savignano,Teah,So,M,,,2.0,0.0,,,,,,,,0.0,2.0,
129,Central Mich.,2026,11,Annabelle Cotroneo,Annabelle Cotroneo,Cotroneo,Annabelle,Sr,F,,,2.0,2.0,1.0,,,,,,1.0,3.0,1.0,
129,Central Mich.,2026,28,Cameron Pluciennik,Cameron Pluciennik,Pluciennik,Cameron,Sr,F,,,2.0,2.0,,,,,,,1.0,1.0,,
129,Central Mich.,2026,9,Carolena Ryon,Carolena Ryon,Ryon,Carolena,Jr,F,,,2.0,2.0,1.0,,,,,,,2.0,5.0,
129,Central Mich.,2026,23,Lola Pardo,Lola Pardo,Pardo,Lola,So,B,,,2.0,0.0,,,,,,,,0.0,1.0,
129,Central Mich.,2026,5,Hailey Bainer,Hailey Bainer,Bainer,Hailey,Sr,M,,,2.0,2.0,1.0,,,,,,,2.0,2.0,
129,Central Mich.,2026,27,Juana Galli,Juana Galli,Galli,Juana,Fr,M,,,1.0,0.0,,,,,,,,0.0,2.0,
153,Colgate,2026,10,Annie Lake,Annie Lake,Lake,Annie,Sr,B,,,2.0,2.0,,1.0,,,,,1.0,1.0,1.0,
153,Colgate,2026,27,Kyleigh Welusz,Kyleigh Welusz,Welusz,Kyleigh,Jr,B,,,2.0,1.0,1.0,9.0,,,,,,2.0,3.0,
153,Colgate,2026,6,Maddie Rohlfing,Maddie Rohlfing,Rohlfing,Maddie,Sr,M,,,2.0,2.0,,6.0,,,,,,0.0,,
153,Colgate,2026,29,Ava Poliafico,Ava Poliafico,Poliafico,Ava,So,M,,,2.0,2.0,2.0,9.0,,,,,1.0,5.0,8.0,
153,Colgate,2026,9,Minah Cho,Minah Cho,Cho,Minah,So,F,,,2.0,2.0,1.0,3.0,,,,,1.0,3.0,6.0,
153,Colgate,2026,25,Elizabeth Rogers,Elizabeth Rogers,Rogers,Elizabeth,So,M,,,2.0,2.0,,4.0,,,,,,0.0,6.0,
153,Colgate,2026,5,Aiden Cronk,Aiden Cronk,Cronk,Aiden,Fr,F,,,2.0,1.0,,7.0,,,,,2.0,2.0,1.0,
153,Colgate,2026,4,Georgia Lochhead,Georgia Lochhead,Lochhead,Georgia,Fr,M,,,2.0,0.0,,2.0,,,,,,0.0,,
153,Colgate,2026,2,Olivia Milia,Olivia Milia,Milia,Olivia,Fr,M,,,2.0,1.0,1.0,3.0,,,,,,2.0,6.0,
153,Colgate,2026,11,Macy Rehak,Macy Rehak,Rehak,Macy,Fr,B,,,2.0,2.0,,2.0,,,,,,0.0,,
153,Colgate,2026,13,Emma Shushansky,Emma Shushansky,Shushansky,Emma,Fr,F,,,1.0,0.0,1.0,,,,,,,2.0,1.0,
153,Colgate,2026,15,Lauren Widdowson,Lauren Widdowson,Widdowson,Lauren,Sr,M,,,2.0,2.0,,10.0,,1.0,,,1.0,1.0,2.0,
153,Colgate,2026,22,Caroline Rotteveel,Caroline Rotteveel,Rotteveel,Caroline,So,F,,,2.0,0.0,1.0,6.0,,,,,1.0,3.0,2.0,
153,Colgate,2026,16,Augusta Santarelli,Augusta Santarelli,Santarelli,Augusta,So,B,,,2.0,0.0,,1.0,,,1.0,,,0.0,,
153,Colgate,2026,8,Morgan Willis,Morgan Willis,Willis,Morgan,Sr,F,,,2.0,2.0,2.0,9.0,,,,,2.0,6.0,19.0,
153,Colgate,2026,19,Kate Rose,Kate Rose,Rose,Kate,Jr,M,,,2.0,1.0,,2.0,,,,,,0.0,,
173,Davidson,2026,20,Lourdes Wolf,Lourdes Wolf,Wolf,Lourdes,So,F,,,2.0,2.0,2.0,,,,,,,4.0,3.0,
173,Davidson,2026,4,Ellie Johnson,Ellie Johnson,Johnson,Ellie,Jr,F,,,1.0,0.0,,,,,,,1.0,1.0,,
173,Davidson,2026,2,Eliza Agan,Eliza Agan,Agan,Eliza,So,M,,,2.0,0.0,,,,,,,,0.0,1.0,
173,Davidson,2026,9,Eva van der Kooi,Eva van der Kooi,Kooi,Eva,Jr,M,,,2.0,2.0,,,,,,,,0.0,3.0,
173,Davidson,2026,21,Maia Macaloney,Maia Macaloney,Macaloney,Maia,So,M,,,2.0,2.0,,,,1.0,,,,0.0,1.0,
173,Davidson,2026,16,Liv Goeke,Liv Goeke,Goeke,Liv,Sr,M,,,2.0,2.0,,,,,,,,0.0,1.0,
173,Davidson,2026,13,Emily Najarian,Emily Najarian,Najarian,Emily,Jr,F,,,2.0,0.0,1.0,,,,1.0,,,2.0,2.0,
173,Davidson,2026,30,Matilda Collins,Matilda Collins,Collins,Matilda,Sr,B,,,2.0,2.0,1.0,,,,,,,2.0,10.0,
173,Davidson,2026,15,Sophie Rousseau,Sophie Rousseau,Rousseau,Sophie,Fr,F,,,2.0,2.0,,,,,,,1.0,1.0,1.0,
173,Davidson,2026,12,Ise Adams,Ise Adams,Adams,Ise,Fr,M,,,2.0,2.0,1.0,,,,,,,2.0,1.0,
173,Davidson,2026,8,Ava Perkins,Ava Perkins,Perkins,Ava,Fr,B,,,2.0,2.0,,,,,1.0,,,0.0,1.0,
173,Davidson,2026,18,Maren Brady,Maren Brady,Brady,Maren,Fr,M,,,2.0,2.0,,,,,,,,0.0,1.0,
180,Delaware,2026,18,Livia van 't Hek,Livia van 't Hek,Hek,Livia,So,F,,,2.0,2.0,1.0,2.0,,,1.0,,,2.0,3.0,
180,Delaware,2026,12,Charlotte Robertson,Charlotte Robertson,Robertson,Charlotte,So,M,,,2.0,0.0,,4.0,,,1.0,,,0.0,1.0,
180,Delaware,2026,24,Kathryn Clarke,Kathryn Clarke,Clarke,Kathryn,So,M,,,2.0,2.0,,7.0,,,,,,0.0,2.0,
180,Delaware,2026,10,Ella Cellini,Ella Cellini,Cellini,Ella,So,M,,,2.0,2.0,,1.0,,,,,,0.0,2.0,
180,Delaware,2026,1,Lily Cosner,Lily Cosner,Cosner,Lily,Jr,M,,,2.0,2.0,,5.0,,,,,,0.0,1.0,
180,Delaware,2026,14,Brynn String,Brynn String,String,Brynn,So,M,,,2.0,2.0,,2.0,,,,,,0.0,,
180,Delaware,2026,7,Linde van Leeuwen,Linde van Leeuwen,Leeuwen,Linde,Jr,B,,,2.0,2.0,,4.0,,,,,,0.0,5.0,
180,Delaware,2026,9,Lexi Causa,Lexi Causa,Causa,Lexi,Jr,M,,,2.0,1.0,,3.0,,,,,1.0,1.0,,
180,Delaware,2026,26,Josefina Dalessandro,Josefina Dalessandro,Dalessandro,Josefina,Sr,F,,,2.0,2.0,,2.0,,,,,,0.0,4.0,
180,Delaware,2026,4,Avary Miller,Avary Miller,Miller,Avary,Fr,M,,,2.0,1.0,,4.0,,,,,,0.0,,1.0
180,Delaware,2026,28,Juulke Zanders,Juulke Zanders,Zanders,Juulke,Fr,M,,,2.0,0.0,,1.0,,,,,,0.0,,
180,Delaware,2026,2,Penelope Kousouris,Penelope Kousouris,Kousouris,Penelope,Fr,F,,,2.0,1.0,1.0,1.0,,,,,,2.0,2.0,
180,Delaware,2026,21,Alexa Michielsen,Alexa Michielsen,Michielsen,Alexa,Sr,F,,,2.0,2.0,1.0,1.0,,,,,,2.0,7.0,
191,Drexel,2026,3,Val Van Hellemont,Val Van Hellemont,Hellemont,Val,Sr,M,,,2.0,2.0,,,,,,,,0.0,3.0,
191,Drexel,2026,24,Pili Lemoine,Pili Lemoine,Lemoine,Pili,Jr,M,,,2.0,2.0,1.0,,,,,,,2.0,4.0,
191,Drexel,2026,30,Sadie Schultz,Sadie Schultz,Schultz,Sadie,Jr,M,,,2.0,0.0,,,,,,,,0.0,1.0,
191,Drexel,2026,33,Lily Haag,Lily Haag,Haag,Lily,Sr,M,,,2.0,0.0,,,,,,,,0.0,1.0,
191,Drexel,2026,16,Morgan Herceg,Morgan Herceg,Herceg,Morgan,Jr,M,,,2.0,0.0,,,,,,,,0.0,1.0,
191,Drexel,2026,10,Fleur Hamers,Fleur Hamers,Hamers,Fleur,So,F,,,2.0,2.0,,,,,,,1.0,1.0,3.0,
191,Drexel,2026,15,Nicole Enslin,Nicole Enslin,Enslin,Nicole,Sr,B,,,2.0,2.0,,,,,1.0,,,0.0,3.0,
191,Drexel,2026,8,Lauren Kushma,Lauren Kushma,Kushma,Lauren,So,M,,,2.0,2.0,,,,,,,,0.0,2.0,
191,Drexel,2026,18,Cato Nackaerts,Cato Nackaerts,Nackaerts,Cato,Fr,M,,,2.0,2.0,,,,,,,,0.0,3.0,
193,Duke,2026,8,Juliette Gatsonides,Juliette Gatsonides,Gatsonides,Juliette,So,M,,,2.0,0.0,,,,,,,,0.0,1.0,
193,Duke,2026,11,Lily Soldan,Lily Soldan,Soldan,Lily,So,F,,,2.0,0.0,,,,,,,1.0,1.0,5.0,
193,Duke,2026,2,Madison Beach,Madison Beach,Beach,Madison,Jr,M,,,2.0,2.0,,,,,,,1.0,1.0,4.0,
193,Duke,2026,27,Sophia Miller,Sophia Miller,Miller,Sophia,Sr,B,,,2.0,2.0,,,,,,,,0.0,2.0,
193,Duke,2026,3,Juliette Schulten,Juliette Schulten,Schulten,Juliette,So,B,,,2.0,2.0,2.0,,,,,,,4.0,6.0,
193,Duke,2026,10,Shae Wozniak,Shae Wozniak,Wozniak,Shae,So,M,,,2.0,2.0,,,,,,,,0.0,6.0,
193,Duke,2026,9,Sofia Fidalgo Schioppa,Sofia Fidalgo Schioppa,Schioppa,Sofia,So,M,,,2.0,0.0,,,,,,,1.0,1.0,1.0,
193,Duke,2026,13,Ashley Stockdale,Ashley Stockdale,Stockdale,Ashley,Jr,F,,,2.0,2.0,3.0,,,,,,,6.0,6.0,
193,Duke,2026,12,Maggie Kondrath,Maggie Kondrath,Kondrath,Maggie,Sr,F,,,2.0,2.0,1.0,,,,,,,2.0,2.0,
193,Duke,2026,7,Kyle Massey,Kyle Massey,Massey,Kyle,Sr,F,,,2.0,0.0,1.0,,,,,,,2.0,2.0,
193,Duke,2026,18,Julia Boehringer,Julia Boehringer,Boehringer,Julia,Jr,M,,,2.0,2.0,,,,,,,,0.0,8.0,
193,Duke,2026,4,Callie Rogers,Callie Rogers,Rogers,Callie,Jr,M,,,2.0,2.0,,,,,,,1.0,1.0,,
193,Duke,2026,14,Alaina McVeigh,Alaina McVeigh,McVeigh,Alaina,Sr,F,,,2.0,2.0,1.0,,,,,,2.0,4.0,7.0,
220,Fairfield,2026,16,Catalina Ness,Catalina Ness,Ness,Catalina,Sr,F,,,2.0,2.0,,,,,,,,0.0,2.0,
220,Fairfield,2026,14,Catherine Fitzgerald,Catherine Fitzgerald,Fitzgerald,Catherine,Sr,B,,,2.0,2.0,,,,,,,,0.0,2.0,
220,Fairfield,2026,11,Alyse Wanchisen,Alyse Wanchisen,Wanchisen,Alyse,So,M,,,2.0,0.0,,,,,,,,0.0,2.0,
220,Fairfield,2026,10,Camille Perlov,Camille Perlov,Perlov,Camille,Jr,F,,,2.0,2.0,1.0,,,,,,,2.0,3.0,
220,Fairfield,2026,13,Kylie Corcoran,Kylie Corcoran,Corcoran,Kylie,Jr,M,,,2.0,2.0,1.0,,,,,,1.0,3.0,4.0,
220,Fairfield,2026,2,Amanda Dressel,Amanda Dressel,Dressel,Amanda,Jr,F,,,2.0,0.0,1.0,,,,,,,2.0,2.0,
220,Fairfield,2026,18,Kaelyn Fogelson,Kaelyn Fogelson,Fogelson,Kaelyn,So,F,,,2.0,2.0,,,,,,,1.0,1.0,2.0,
220,Fairfield,2026,5,Rylee LaLoup,Rylee LaLoup,LaLoup,Rylee,Sr,F,,,2.0,2.0,1.0,,,,,,,2.0,1.0,
220,Fairfield,2026,21,Alice Pifferi,Alice Pifferi,Pifferi,Alice,Sr,M,,,2.0,2.0,,,,,,,1.0,1.0,,
220,Fairfield,2026,27,Caroline Brickley,Caroline Brickley,Brickley,Caroline,Sr,,,,2.0,0.0,,,,,,,,0.0,,1.0
