ncaa_id,team,season,jersey,full_name,roster_name,last_name,first_name,yr,pos,feet,inches,gp,gs,goals,fouls,rc,yc,gc,player_ncaa_id,ast,shatt
23,American,2020,20,Noor Coenen,Noor Coenen,Coenen,Noor,Sr,M,,,6.0,6.0,3.0,,,,2.0,,4.0,39.0
23,American,2020,22,Maura Phelan,Maura Phelan,Phelan,Maura,Jr,M,,,6.0,6.0,1.0,,,,,,,1.0
23,American,2020,21,Aidan Rossman,Aidan Rossman,Rossman,Aidan,Jr,F,,,6.0,6.0,2.0,,,,1.0,,,8.0
23,American,2020,7,Georgia Davies,Georgia Davies,Davies,Georgia,Jr,M,,,6.0,6.0,,,,,,,,3.0
23,American,2020,6,Hannah Moser,Hannah Moser,Moser,Hannah,Jr,F,,,6.0,6.0,,,,,,,,8.0
23,American,2020,17,Josie Formica,Josie Formica,Formica,Josie,Jr,M,,,6.0,6.0,1.0,,,,,,,4.0
23,American,2020,4,Charllene Boshoff,Charllene Boshoff,Boshoff,Charllene,So,B,,,6.0,6.0,,,,,1.0,,,11.0
23,American,2020,18,Megan Hoffman,Megan Hoffman,Hoffman,Megan,So,F,,,6.0,5.0,,,,,,,,4.0
23,American,2020,26,Abby Kreider,Abby Kreider,Kreider,Abby,So,B,,,6.0,,1.0,,,,,,1.0,1.0
23,American,2020,11,Gaby De Kock,Gaby De Kock,Kock,Gaby,Sr,F,,,6.0,6.0,2.0,,,,1.0,,,5.0
23,American,2020,8,Ashlyn Campagna,Ashlyn Campagna,Campagna,Ashlyn,So,M,,,5.0,,,,,,1.0,,,
23,American,2020,9,Merel Dupont,Merel Dupont,Dupont,Merel,So,M,,,6.0,6.0,1.0,,,,,,,2.0
23,American,2020,1,Bella Hite,Bella Hite,Hite,Bella,So,M,,,2.0,,,,,,1.0,,,6.0
23,American,2020,3,Julia Kraft,Julia Kraft,Kraft,Julia,So,F,,,6.0,,2.0,,,,,,,2.0
23,American,2020,12,Imogen Hatton,Imogen Hatton,Hatton,Imogen,Fr,M,,,6.0,,,,,1.0,1.0,,,8.0
27,App State,2020,13,Meghan Smart,Meghan Smart,Smart,Meghan,Sr,M,,,14.0,14.0,12.0,,,1.0,1.0,,4.0,42.0
27,App State,2020,24,Veerle van Heertum,Veerle van Heertum,Heertum,Veerle,Sr,M,,,14.0,14.0,5.0,,,,1.0,,3.0,46.0
27,App State,2020,34,Chloe Bell,Chloe Bell,Bell,Chloe,Sr,F,,,14.0,1.0,1.0,,,,,,2.0,6.0
27,App State,2020,11,Jillian Ulery,Jillian Ulery,Ulery,Jillian,Jr,F,,,16.0,,,,,,,,,4.0
27,App State,2020,22,Annette Jarosz,Annette Jarosz,Jarosz,Annette,Sr,M,,,14.0,14.0,,,,,,,1.0,
27,App State,2020,8,Abby Merrill,Abby Merrill,Merrill,Abby,Sr,F,,,12.0,2.0,,,,,,,1.0,1.0
