ncaa_id,team,season,jersey,full_name,roster_name,last_name,first_name,yr,pos,feet,inches,gp,gs,goals,fouls,rc,yc,gc,player_ncaa_id,ast,shatt
27,App State,2022,31,Carli Ciocco,Carli Ciocco,Ciocco,Carli,Sr,F,,,20.0,20.0,1.0,,,1.0,3.0,,12.0,12.0
27,App State,2022,26,Leah Hurwitz,Leah Hurwitz,Hurwitz,Leah,Jr,F,,,20.0,1.0,,,,,1.0,,,1.0
27,App State,2022,18,Grace Ball,Grace Ball,Ball,Grace,Jr,M,,,20.0,19.0,,,,,3.0,,1.0,3.0
27,App State,2022,10,Sarah Perkins,Sarah Perkins,Perkins,Sarah,So,M,,,20.0,5.0,,,,,,,,5.0
27,App State,2022,7,Friederike Stegen,Friederike Stegen,Stegen,Friederike,Sr,M,,,19.0,19.0,12.0,,,1.0,4.0,,7.0,61.0
27,App State,2022,1,Bridget Donovan,Bridget Donovan,Donovan,Bridget,Fr,F,,,20.0,3.0,5.0,,,,2.0,,3.0,18.0
27,App State,2022,33,Lise Boekaar,Lise Boekaar,Boekaar,Lise,Fr,F,,,20.0,17.0,3.0,,,1.0,3.0,,4.0,6.0
27,App State,2022,8,Fien Zwaan,Fien Zwaan,Zwaan,Fien,Fr,B,,,19.0,17.0,,,,1.0,1.0,,,
27,App State,2022,22,Hadley Kuzmicky,Hadley Kuzmicky,Kuzmicky,Hadley,Fr,F,,,15.0,0.0,,,,,,,1.0,1.0
27,App State,2022,11,Henriette Stegen,Henriette Stegen,Stegen,Henriette,Fr,F,,,20.0,4.0,4.0,,,,,,,20.0
27,App State,2022,4,Anna Smarrelli,Anna Smarrelli,Smarrelli,Anna,Sr,M,,,20.0,20.0,9.0,,,,1.0,,2.0,51.0
47,Ball St.,2022,20,Maya GUINN,Maya GUINN,GUINN,Maya,Fr,,,,19.0,19.0,,,,,1.0,,,3.0
47,Ball St.,2022,28,Ally BUTLER,Ally BUTLER,BUTLER,Ally,Fr,gk,,,12.0,7.0,,,,,,,,1.0
47,Ball St.,2022,5,Taylor SULLIVAN,Taylor SULLIVAN,SULLIVAN,Taylor,Fr,,,,16.0,0.0,,,,,1.0,,1.0,3.0
47,Ball St.,2022,23,Nadia BRIDDELL,Nadia BRIDDELL,BRIDDELL,Nadia,Fr,,,,18.0,17.0,,,,1.0,,,,
47,Ball St.,2022,13,Maureen Donegan,Maureen Donegan,Donegan,Maureen,Jr,F,,,18.0,4.0,1.0,,,,,,,4.0
47,Ball St.,2022,19,Rachel Bohn,Rachel Bohn,Bohn,Rachel,Jr,F,,,19.0,19.0,3.0,,,,1.0,,1.0,10.0
47,Ball St.,2022,10,Libby Kraus,Libby Kraus,Kraus,Libby,Sr,M,,,19.0,19.0,,,,1.0,1.0,,4.0,6.0
47,Ball St.,2022,18,Gina Caravaglia,Gina Caravaglia,Caravaglia,Gina,Sr,B,,,17.0,2.0,,,,,,,1.0,2.0
47,Ball St.,2022,11,Caitlyn Grodzicki,Caitlyn Grodzicki,Grodzicki,Caitlyn,Sr,F,,,18.0,1.0,1.0,,,,,,,4.0
47,Ball St.,2022,16,Angel Nkosi,Angel Nkosi,Nkosi,Angel,Sr,M,,,19.0,19.0,2.0,,,,,,3.0,16.0
47,Ball St.,2022,15,Sarah Fondel,Sarah Fondel,Fondel,Sarah,Sr,M,,,12.0,0.0,,,,,,,,1.0
47,Ball St.,2022,9,Lexi Kansky,Lexi Kansky,Kansky,Lexi,Sr,F,,,19.0,14.0,1.0,,,,2.0,,,6.0
47,Ball St.,2022,4,Emma Hilton,Emma Hilton,Hilton,Emma,Jr,M,,,19.0,19.0,3.0,,,1.0,1.0,,4.0,14.0
47,Ball St.,2022,17,Michaela Graney,Michaela Graney,Graney,Michaela,Jr,B,,,18.0,18.0,3.0,,,,1.0,,2.0,18.0
47,Ball St.,2022,22,Kerrianne McClay,Kerrianne McClay,McClay,Kerrianne,Sr,M,,,19.0,19.0,2.0,,,,4.0,,2.0,42.0
47,Ball St.,2022,26,Christine DITIZIO,Christine DITIZIO,DITIZIO,Christine,N/A,,,,18.0,0.0,,,,,4.0,,1.0,2.0
47,Ball St.,2022,2,Maddie Summit,Maddie Summit,Summit,Maddie,N/A,,,,10.0,0.0,,,,,,,,2.0
47,Ball St.,2022,7,Emma van Hal,Emma van Hal,Hal,Emma,N/A,,,,17.0,0.0,,,,1.0,,,1.0,
47,Ball St.,2022,12,Fleur Knopert,Fleur Knopert,Knopert,Fleur,Fr,F,,,19.0,19.0,9.0,,,,3.0,,4.0,32.0
52,Bellarmine,2022,14,Bente Moormann,Bente Moormann,Moormann,Bente,So,M,,,19.0,17.0,1.0,,,1.0,3.0,,3.0,5.0
52,Bellarmine,2022,6,Isabel Gladys,Isabel Gladys,Gladys,Isabel,So,M,,,19.0,19.0,2.0,,,1.0,1.0,,,2.0
52,Bellarmine,2022,12,Julia Doornebos,Julia Doornebos,Doornebos,Julia,So,M,,,18.0,17.0,3.0,,,,5.0,,2.0,27.0
52,Bellarmine,2022,8,Marit van der Bend,Marit van der Bend,Bend,Marit,So,F,,,19.0,19.0,5.0,,,,,,4.0,21.0
52,Bellarmine,2022,4,Lindsay Sturgeon,Lindsay Sturgeon,Sturgeon,Lindsay,Sr,F,,,19.0,0.0,,,,,,,,4.0
52,Bellarmine,2022,17,Teresa Schmidt,Teresa Schmidt,Schmidt,Teresa,Sr,M,,,5.0,2.0,,,,,,,,1.0
52,Bellarmine,2022,7,Alexa Rastigue,Alexa Rastigue,Rastigue,Alexa,Sr,B,,,14.0,5.0,,,,,,,1.0,2.0
52,Bellarmine,2022,9,Amber Hofenk Jerembo,Amber Hofenk Jerembo,Jerembo,Amber,Sr,F,,,19.0,19.0,12.0,,,,5.0,,1.0,49.0
52,Bellarmine,2022,25,Katie Kimery,Katie Kimery,Kimery,Katie,Sr,M,,,9.0,0.0,,,,,,,,1.0
52,Bellarmine,2022,18,Sophie Stoll,Sophie Stoll,Stoll,Sophie,Jr,B,,,2.0,0.0,,,,,,,,1.0
52,Bellarmine,2022,2,Peyton Hobson,Peyton Hobson,Hobson,Peyton,Jr,F,,,19.0,2.0,2.0,,,,,,5.0,12.0
52,Bellarmine,2022,5,Grace Dukes,Grace Dukes,Dukes,Grace,Sr,B,,,19.0,19.0,,,,,1.0,,2.0,
52,Bellarmine,2022,19,Anna Crump,Anna Crump,Crump,Anna,Jr,F,,,19.0,19.0,4.0,,,,2.0,,3.0,37.0
52,Bellarmine,2022,21,Hannah Brown,Hannah Brown,Brown,Hannah,Jr,B,,,19.0,19.0,,,,,1.0,,,
52,Bellarmine,2022,27,Alicia Hudson,Alicia Hudson,Hudson,Alicia,Fr,M,,,19.0,19.0,,,,,,,,4.0
67,Boston College,2022,6,Milagros Arteta,Milagros Arteta,Arteta,Milagros,Sr,M,,,18.0,11.0,2.0,,,,1.0,,3.0,22.0
67,Boston College,2022,18,Pia Serowik,Pia Serowik,Serowik,Pia,So,M,,,14.0,0.0,,,,1.0,1.0,,,2.0
67,Boston College,2022,25,Victoria Arra,Victoria Arra,Arra,Victoria,So,M,,,17.0,8.0,4.0,,,,,,1.0,13.0
67,Boston College,2022,7,Darcy Clement,Darcy Clement,Clement,Darcy,Sr,M,,,18.0,16.0,,,,1.0,1.0,,,
67,Boston College,2022,24,Margo Carlin,Margo Carlin,Carlin,Margo,Sr,F,,,18.0,18.0,7.0,,,4.0,5.0,,4.0,47.0
67,Boston College,2022,8,Autumn Littlefield,Autumn Littlefield,Littlefield,Autumn,Sr,M,,,18.0,5.0,1.0,,,1.0,1.0,,,4.0
67,Boston College,2022,9,Kendall Hanlon,Kendall Hanlon,Hanlon,Kendall,Sr,M,,,18.0,18.0,2.0,,,1.0,1.0,,,11.0
67,Boston College,2022,21,Lois Lekawael,Lois Lekawael,Lekawael,Lois,Sr,M,,,18.0,10.0,1.0,,,1.0,,,,14.0
67,Boston College,2022,14,Juliette Hijdra,Juliette Hijdra,Hijdra,Juliette,Jr,M,,,18.0,18.0,,,,2.0,3.0,,1.0,3.0
67,Boston College,2022,17,Peyton Hale,Peyton Hale,Hale,Peyton,Jr,M,,,18.0,17.0,8.0,,,,,,4.0,42.0
67,Boston College,2022,20,Olivia Hahn,Olivia Hahn,Hahn,Olivia,Jr,M,,,18.0,12.0,1.0,,,,,,,6.0
67,Boston College,2022,1,Kara Heck,Kara Heck,Heck,Kara,Jr,F,,,18.0,1.0,4.0,,,,1.0,,1.0,25.0
67,Boston College,2022,23,Eva Kluskens,Eva Kluskens,Kluskens,Eva,Fr,M,,,14.0,14.0,3.0,,,,1.0,,,11.0
67,Boston College,2022,3,Sarah Johnson,Sarah Johnson,Johnson,Sarah,Sr,B,,,18.0,18.0,2.0,,,,1.0,,4.0,36.0
67,Boston College,2022,5,Martina Giacchino,Martina Giacchino,Giacchino,Martina,Fr,M,,,18.0,7.0,2.0,,,,2.0,,4.0,13.0
67,Boston College,2022,12,Mia Garber,Mia Garber,Garber,Mia,Fr,F,,,18.0,7.0,3.0,,,2.0,2.0,,1.0,28.0
68,Boston U.,2022,7,Ella Rottinghaus,Ella Rottinghaus,Rottinghaus,Ella,So,,,,9.0,1.0,1.0,,,,1.0,,1.0,2.0
68,Boston U.,2022,2,Payton Anderson,Payton Anderson,Anderson,Payton,So,,,,19.0,19.0,9.0,,,,2.0,,2.0,54.0
68,Boston U.,2022,25,Katie Devine,Katie Devine,Devine,Katie,So,,,,19.0,19.0,1.0,,,,,,1.0,21.0
68,Boston U.,2022,15,Tegan Poerio,Tegan Poerio,Poerio,Tegan,So,,,,19.0,19.0,,,,1.0,,,,5.0
68,Boston U.,2022,10,Rachel Borzymowski,Rachel Borzymowski,Borzymowski,Rachel,Sr,B,,,19.0,19.0,2.0,,,,2.0,,,17.0
68,Boston U.,2022,22,Ellie McIntyre,Ellie McIntyre,McIntyre,Ellie,Sr,F,,,19.0,19.0,,,,,4.0,,5.0,8.0
68,Boston U.,2022,3,Mikayla Crowley,Mikayla Crowley,Crowley,Mikayla,Sr,M,,,19.0,19.0,2.0,,,,4.0,,3.0,18.0
68,Boston U.,2022,1,Brooklyn Lamb,Brooklyn Lamb,Lamb,Brooklyn,Jr,B,,,16.0,0.0,,,,1.0,,,,
68,Boston U.,2022,21,Pili Alvarez,Pili Alvarez,Alvarez,Pili,Jr,M,,,5.0,0.0,,,,,,,,1.0
68,Boston U.,2022,18,Tess Csejka,Tess Csejka,Csejka,Tess,Jr,F,,,19.0,14.0,10.0,,,,,,1.0,29.0
68,Boston U.,2022,24,Thalia Steenssens,Thalia Steenssens,Steenssens,Thalia,Jr,M,,,19.0,19.0,1.0,,,,2.0,,9.0,21.0
68,Boston U.,2022,23,Casey Thompson,Casey Thompson,Thompson,Casey,Sr,F,,,19.0,19.0,1.0,,,1.0,,,9.0,9.0
68,Boston U.,2022,19,Martu Coulo,Martu Coulo,Coulo,Martu,Fr,,,,19.0,19.0,4.0,,,,3.0,,3.0,29.0
68,Boston U.,2022,9,Natalie Epperson,Natalie Epperson,Epperson,Natalie,Fr,,,,19.0,0.0,,,,,,,,2.0
68,Boston U.,2022,20,Maggie Pina,Maggie Pina,Pina,Maggie,Sr,,,,12.0,0.0,,,,1.0,,,,2.0
68,Boston U.,2022,5,Megan Wetzel,Megan Wetzel,Wetzel,Megan,Fr,,,,19.0,0.0,,,,,1.0,,1.0,1.0
68,Boston U.,2022,11,Amalia Preece,Amalia Preece,Preece,Amalia,Fr,,,,16.0,4.0,2.0,,,,4.0,,,25.0
80,Brown,2022,2,Stacey Lukasheva,Stacey Lukasheva,Lukasheva,Stacey,So,M,,,17.0,10.0,3.0,,,,,,1.0,21.0
80,Brown,2022,6,Chloe Sik,Chloe Sik,Sik,Chloe,So,B,,,11.0,4.0,,,,,,,1.0,4.0
80,Brown,2022,19,Mikayla Walsh,Mikayla Walsh,Walsh,Mikayla,So,M,,,17.0,15.0,1.0,,,2.0,,,9.0,15.0
80,Brown,2022,9,Catie Summers,Catie Summers,Summers,Catie,So,F,,,17.0,17.0,3.0,,,,,,1.0,18.0
80,Brown,2022,15,Katie McCallum,Katie McCallum,McCallum,Katie,So,F,,,14.0,0.0,2.0,,,,,,,8.0
80,Brown,2022,23,Celia Donner,Celia Donner,Donner,Celia,Jr,B,,,17.0,17.0,,,,,1.0,,,
80,Brown,2022,4,Julia Hitti,Julia Hitti,Hitti,Julia,So,B,,,15.0,15.0,,,,,2.0,,,1.0
80,Brown,2022,7,Imogen Govan,Imogen Govan,Govan,Imogen,Jr,M,,,13.0,13.0,4.0,,,1.0,2.0,,1.0,17.0
80,Brown,2022,16,Jodi Porto,Jodi Porto,Porto,Jodi,Jr,M,,,17.0,17.0,1.0,,,,5.0,,,4.0
80,Brown,2022,21,Cameron Kinsella,Cameron Kinsella,Kinsella,Cameron,Jr,M,,,6.0,0.0,1.0,,,,,,,1.0
80,Brown,2022,5,Caroline Snyder,Caroline Snyder,Snyder,Caroline,Jr,M,,,10.0,1.0,,,,1.0,,,,
80,Brown,2022,3,Chloe Perel,Chloe Perel,Perel,Chloe,Sr,M,,,17.0,13.0,,,,,,,2.0,2.0
80,Brown,2022,11,Lindsey Ross,Lindsey Ross,Ross,Lindsey,Sr,M,,,17.0,17.0,2.0,,,,,,9.0,9.0
80,Brown,2022,17,Emma Rothkopf,Emma Rothkopf,Rothkopf,Emma,Sr,F,,,17.0,12.0,1.0,,,,,,3.0,20.0
80,Brown,2022,20,Lucy Adams,Lucy Adams,Adams,Lucy,Fr,M,,,17.0,17.0,5.0,,,,5.0,,5.0,23.0
80,Brown,2022,8,Lexi Pellegrino,Lexi Pellegrino,Pellegrino,Lexi,Fr,F,,,17.0,2.0,10.0,,,1.0,,,4.0,58.0
80,Brown,2022,1,Zita Cohen,Zita Cohen,Cohen,Zita,Fr,M,,,4.0,0.0,,,,,,,,1.0
81,Bryant,2022,12,Sarah Van Scoten,Sarah Van Scoten,Scoten,Sarah,So,M,,,18.0,15.0,1.0,,,,,,,3.0
81,Bryant,2022,17,Caitlin Gallagher,Caitlin Gallagher,Gallagher,Caitlin,So,M,,,19.0,18.0,1.0,,,,,,1.0,12.0
81,Bryant,2022,14,Katie Goyda,Katie Goyda,Goyda,Katie,So,F,,,1.0,0.0,,,,,,,,1.0
81,Bryant,2022,9,Grayson Green,Grayson Green,Green,Grayson,Sr,M,,,19.0,17.0,,,,,,,,5.0
81,Bryant,2022,19,Sydney Swain,Sydney Swain,Swain,Sydney,Sr,M,,,6.0,1.0,,,,,,,,1.0
81,Bryant,2022,21,Ellie Morrison,Ellie Morrison,Morrison,Ellie,Sr,B,,,19.0,15.0,,,,1.0,1.0,,1.0,6.0
81,Bryant,2022,6,Taryn Rauff,Taryn Rauff,Rauff,Taryn,Sr,F,,,15.0,12.0,3.0,,,,2.0,,3.0,39.0
81,Bryant,2022,23,Ashley Barron,Ashley Barron,Barron,Ashley,Jr,F,,,19.0,10.0,1.0,,,1.0,,,2.0,16.0
81,Bryant,2022,10,Ella Davison,Ella Davison,Davison,Ella,Jr,M,,,19.0,17.0,,,,,,,,1.0
81,Bryant,2022,3,Lotte Guitink,Lotte Guitink,Guitink,Lotte,Jr,B,,,19.0,19.0,7.0,,,1.0,6.0,,2.0,28.0
81,Bryant,2022,2,Laura Rothwell,Laura Rothwell,Rothwell,Laura,Fr,M,,,14.0,0.0,,,,,2.0,,,2.0
81,Bryant,2022,4,Natalie Griffin,Natalie Griffin,Griffin,Natalie,Fr,M,,,19.0,18.0,,,,,1.0,,2.0,5.0
81,Bryant,2022,24,Valeri van Dommelen,Valeri van Dommelen,Dommelen,Valeri,Fr,F,,,18.0,4.0,2.0,,,,1.0,,2.0,5.0
81,Bryant,2022,13,Brittany Gouws,Brittany Gouws,Gouws,Brittany,Sr,B,,,18.0,17.0,8.0,1.0,,4.0,2.0,,6.0,29.0
81,Bryant,2022,7,Olivia Clarke,Olivia Clarke,Clarke,Olivia,Sr,F,,,18.0,18.0,6.0,,,1.0,6.0,,3.0,31.0
81,Bryant,2022,5,Zoe Bates,Zoe Bates,Bates,Zoe,Fr,M,,,16.0,3.0,1.0,,,,,,,6.0
83,Bucknell,2022,15,Isabella Pavlides,Isabella Pavlides,Pavlides,Isabella,So,M,,,18.0,17.0,3.0,,,1.0,2.0,,7.0,8.0
83,Bucknell,2022,12,Lily Neilson,Lily Neilson,Neilson,Lily,So,B,,,18.0,18.0,14.0,,,,4.0,,1.0,89.0
83,Bucknell,2022,14,Tallulah Fuhs,Tallulah Fuhs,Fuhs,Tallulah,So,M,,,2.0,0.0,,,,,,,,1.0
83,Bucknell,2022,22,Hannah Guarente,Hannah Guarente,Guarente,Hannah,So,M,,,18.0,17.0,,,,,2.0,,,2.0
83,Bucknell,2022,6,Kari Melberger,Kari Melberger,Melberger,Kari,Jr,M,,,8.0,8.0,1.0,,,,,,1.0,8.0
83,Bucknell,2022,9,Gugulethu Sibanda,Gugulethu Sibanda,Sibanda,Gugulethu,Jr,M,,,4.0,0.0,,,,,1.0,,,2.0
83,Bucknell,2022,11,Rachel Apa,Rachel Apa,Apa,Rachel,Jr,F,,,18.0,5.0,5.0,,,1.0,,,,9.0
83,Bucknell,2022,1,Alina Arko,Alina Arko,Arko,Alina,Sr,F,,,6.0,1.0,,,,,,,,1.0
83,Bucknell,2022,18,Noor Kaur,Noor Kaur,Kaur,Noor,Sr,M,,,13.0,9.0,1.0,,,,3.0,,,2.0
83,Bucknell,2022,21,Mackenzie Kile,Mackenzie Kile,Kile,Mackenzie,Sr,F,,,16.0,16.0,,,,,2.0,,12.0,16.0
83,Bucknell,2022,4,Maddie Rehak,Maddie Rehak,Rehak,Maddie,Sr,F,,,14.0,1.0,1.0,,,,1.0,,1.0,6.0
83,Bucknell,2022,7,Kayla Kisthardt,Kayla Kisthardt,Kisthardt,Kayla,Sr,M,,,18.0,18.0,3.0,,,,2.0,,5.0,5.0
83,Bucknell,2022,13,Sydney Panagos,Sydney Panagos,Panagos,Sydney,Jr,F,,,6.0,0.0,,,,,1.0,,,
83,Bucknell,2022,16,Reanne Burgess,Reanne Burgess,Burgess,Reanne,Jr,B,,,18.0,17.0,,,,,,,,8.0
83,Bucknell,2022,25,Mia Fields,Mia Fields,Fields,Mia,Jr,B,,,18.0,18.0,1.0,,,,,,,5.0
83,Bucknell,2022,3,Gianna Puorro,Gianna Puorro,Puorro,Gianna,Fr,M,,,18.0,0.0,1.0,,,,1.0,,1.0,10.0
83,Bucknell,2022,10,Nicky Punt,Nicky Punt,Punt,Nicky,Fr,M,,,18.0,6.0,,,,,3.0,,3.0,5.0
83,Bucknell,2022,17,Kira Leclercq,Kira Leclercq,Leclercq,Kira,Fr,M,,,18.0,18.0,2.0,,,,3.0,,3.0,34.0
107,California,2022,13,Sophie Everett,Sophie Everett,Everett,Sophie,So,M,,,15.0,6.0,2.0,,,,,,,4.0
107,California,2022,18,Sydney Decher,Sydney Decher,Decher,Sydney,So,B,,,14.0,10.0,,,,1.0,2.0,,2.0,2.0
107,California,2022,25,Elana Eisenberg,Elana Eisenberg,Eisenberg,Elana,So,M,,,10.0,0.0,,,,,,,1.0,3.0
107,California,2022,30,Monet Stuckey,Monet Stuckey,Stuckey,Monet,So,B,,,12.0,1.0,,,,1.0,,,,
107,California,2022,1,Kiki de Bruijne,Kiki de Bruijne,Bruijne,Kiki,Jr,M,,,15.0,15.0,4.0,,,,1.0,,,25.0
107,California,2022,21,Monica Arteaga,Monica Arteaga,Arteaga,Monica,Sr,F,,,15.0,8.0,4.0,,,,1.0,,,5.0
107,California,2022,8,Rachel Buttinger,Rachel Buttinger,Buttinger,Rachel,Sr,M,,,15.0,14.0,5.0,,,,2.0,,4.0,21.0
107,California,2022,22,Jane Onners,Jane Onners,Onners,Jane,Sr,B,,,15.0,15.0,1.0,,,,,,3.0,27.0
107,California,2022,23,Hanna Winn,Hanna Winn,Winn,Hanna,Sr,B,,,11.0,9.0,1.0,,,,,,1.0,5.0
107,California,2022,20,Abbey Frame,Abbey Frame,Frame,Abbey,Jr,B,,,15.0,9.0,,,,,,,,2.0
107,California,2022,27,Sabine Hommes,Sabine Hommes,Hommes,Sabine,Jr,B,,,11.0,0.0,1.0,,,,,,,2.0
107,California,2022,10,Sara Stone,Sara Stone,Stone,Sara,Jr,F,,,15.0,14.0,4.0,,,,,,1.0,30.0
107,California,2022,11,Claire Hind,Claire Hind,Hind,Claire,Jr,B,,,15.0,14.0,,,,,,,1.0,3.0
107,California,2022,17,Luzi Persiehl,Luzi Persiehl,Persiehl,Luzi,Sr,B,,,15.0,15.0,2.0,,,,1.0,,5.0,13.0
107,California,2022,26,Caoimhe Byrne,Caoimhe Byrne,Byrne,Caoimhe,Jr,m,,,15.0,13.0,2.0,,,,,,,4.0
107,California,2022,24,Morgan Kallman,Morgan Kallman,Kallman,Morgan,Fr,,,,5.0,0.0,,,,,,,,1.0
107,California,2022,6,Olivia Sharratt,Olivia Sharratt,Sharratt,Olivia,Fr,f,,,15.0,5.0,1.0,,,,,,2.0,21.0
107,California,2022,30,May Flanders,May Flanders,Flanders,May,Fr,,,,3.0,0.0,,,,,1.0,,,
129,Central Mich.,2022,10,Heather Canavan,Heather Canavan,Canavan,Heather,So,F,,,16.0,4.0,1.0,,,,,,1.0,4.0
129,Central Mich.,2022,16,Isabella D'Alessandro,Isabella D'Alessandro,D'Alessandro,Isabella,So,M,,,18.0,16.0,,,,,,,1.0,5.0
129,Central Mich.,2022,17,Kaitlyn Bowker,Kaitlyn Bowker,Bowker,Kaitlyn,So,F,,,18.0,18.0,2.0,,,,1.0,,1.0,13.0
129,Central Mich.,2022,2,BobbiMarie Parker,BobbiMarie Parker,Parker,BobbiMarie,Sr,F,,,18.0,6.0,,,,,,,1.0,4.0
129,Central Mich.,2022,4,Rachel Ruttenberg,Rachel Ruttenberg,Ruttenberg,Rachel,Sr,B,,,18.0,8.0,3.0,,,,,,,10.0
129,Central Mich.,2022,12,Megan Stockreef,Megan Stockreef,Stockreef,Megan,Sr,M,,,18.0,9.0,,,,1.0,,,,3.0
129,Central Mich.,2022,7,Lauren Buffington,Lauren Buffington,Buffington,Lauren,Sr,M,,,17.0,9.0,,,,1.0,,,,2.0
129,Central Mich.,2022,14,Emily Maloney,Emily Maloney,Maloney,Emily,Sr,M,,,7.0,0.0,1.0,,,,,,,3.0
129,Central Mich.,2022,15,Alice O'Hagan,Alice O'Hagan,O'Hagan,Alice,Sr,M,,,18.0,18.0,6.0,,,,1.0,,2.0,35.0
129,Central Mich.,2022,3,Hannah Havrilla,Hannah Havrilla,Havrilla,Hannah,Jr,M,,,18.0,18.0,,,,,,,,13.0
129,Central Mich.,2022,5,Katie Biglin,Katie Biglin,Biglin,Katie,Jr,F,,,18.0,18.0,9.0,,,,1.0,,5.0,35.0
129,Central Mich.,2022,13,Caroline Beairsto,Caroline Beairsto,Beairsto,Caroline,Jr,M,,,18.0,18.0,,,,1.0,,,3.0,1.0
129,Central Mich.,2022,1,Amelia Lane,Amelia Lane,Lane,Amelia,Fr,f,,,16.0,16.0,4.0,,,,,,6.0,21.0
153,Colgate,2022,13,Lily Schoonmaker,Lily Schoonmaker,Schoonmaker,Lily,So,F,,,14.0,0.0,1.0,,,,,,,2.0
153,Colgate,2022,14,Sarah Killcommons,Sarah Killcommons,Killcommons,Sarah,So,M,,,18.0,18.0,2.0,,,,1.0,,1.0,10.0
153,Colgate,2022,21,Chase Cmaylo,Chase Cmaylo,Cmaylo,Chase,Jr,F,,,15.0,0.0,,,,,,,1.0,2.0
153,Colgate,2022,6,Julia Jamesley,Julia Jamesley,Jamesley,Julia,Sr,F,,,16.0,6.0,4.0,,,,,,,9.0
153,Colgate,2022,27,Amanda Allen,Amanda Allen,Allen,Amanda,Sr,M,,,18.0,18.0,2.0,,,,1.0,,3.0,28.0
153,Colgate,2022,25,Mari Kniezewski,Mari Kniezewski,Kniezewski,Mari,Sr,M,,,8.0,8.0,1.0,,,,1.0,,2.0,1.0
153,Colgate,2022,19,Ella Corbett,Ella Corbett,Corbett,Ella,Jr,F,,,1.0,0.0,,,,,,,,1.0
